t,x,y,z,vx,vy,vz,thetas,omegas,CPs,CGs,masavuelo,viento_mags,viento_dirs,viento_vecs,wind_xs,wind_ys,wind_zs,Tmags,Dmags,Nmags,Txs,Tys,Tzs,Dxs,Dys,Dzs,Nxs,Nys,Nzs,accels,palancas,accangs,Gammas,Alphas,torcas,Cds,Machs
10.959460300875095,24.2814801882398,0.0,979.6361044344613,13.096574840531925,0.0,77.4806432995579,12.139425541223895,1.125788863736354,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,624.8662950697518,23.915166587419634,324.2171114479779,568.7751820993259,0.0,-258.75215736700017,-3.985848011269165,-0.0,-23.58067447158995,-319.68241305062406,-0.0,54.03600782626991,[  9.08646834   0.         -18.28052406],[ 0.10188281  0.         -0.04634942],-0.40998483203617425,1.403348802548083,10.736076738675813,-11.89895985555858,0.3832977529466613,0.2335112352666935
10.969460300875095,24.41271829525945,0.0,980.4101699232328,13.151186095808809,0.0,77.33269232159091,12.150650363326783,1.1192162027353367,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,625.5316991143555,23.835220248688664,324.08953819822625,572.2524652519566,0.0,-252.62031313801916,-3.996042360539107,-0.0,-23.49785883344002,-319.5024060411467,-0.0,54.33453140920398,[  9.22167146   0.         -18.03906854],[ 0.10239665  0.         -0.0452029 ],-0.3950496553845463,1.4023480008079205,10.748302362518862,-11.465497313710893,0.3833786057827156,0.2331069710864221
10.979460300875095,24.544506736409744,0.0,981.1827630188643,13.206642784748048,0.0,77.18616384630974,12.16181067881205,1.1128875977147465,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,626.4203697025907,23.75632456823783,323.9178749114394,575.8530249896901,0.0,-246.56798897779464,-4.006511406045912,-0.0,-23.416037737941156,-319.2780584022215,-0.0,54.62884869783122,[  9.36307821   0.         -17.80075375],[ 0.10289474  0.         -0.04405733],-0.3800933677109062,1.4013361266567814,10.760474552155268,-11.031422068212233,0.3834584959073811,0.23270752046309445
10.989460300875095,24.676853950678225,0.0,981.9538979438739,13.262939389477188,0.0,77.0410584864312,12.1729089297627,1.1068033332709286,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,627.309040290826,23.678476537555532,323.7034178583867,579.3747433330121,0.0,-240.50267944121424,-4.017253317487459,-0.0,-23.33520788256886,-319.0106650671926,-0.0,54.91901589239156,[  9.50314785   0.         -17.56214817],[ 0.10337735  0.         -0.04291269],-0.36512330938775467,1.4003132556218174,10.772595674140883,-10.596947158157917,0.3835374221620758,0.23231288918962092
10.999460300875095,24.80976829725715,0.0,982.7235889381432,13.320067910287884,0.0,76.89737799289428,12.183947560515898,1.100963576653583,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,628.1977108790612,23.60167357892958,323.44741360922023,582.8186870711645,0.0,-234.42427765557167,-4.028265585188052,-0.0,-23.25536652262295,-318.7014738222637,-0.0,55.205071814199705,[  9.64187375   0.         -17.32324631],[ 0.10384474  0.         -0.04176896],-0.35014647293775436,1.399279498985034,10.784668061530864,-10.162275527022802,0.3836153829758711,0.2319230851206444
11.009460300875094,24.943258055147947,0.0,983.4918502592435,13.378020309074628,0.0,76.7551241544558,12.194929016520645,1.0953683839921675,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,629.0863814672965,23.52591315753915,323.1510569211995,586.185881592791,0.0,-228.33262484563906,-4.0395457332535285,-0.0,-23.176510957541193,-318.3516814638541,-0.0,55.48704802406679,[  9.77924967   0.         -17.084041  ],[ 0.10429715  0.         -0.04062609],-0.3351694794449195,1.3982349707939765,10.796694045726667,-9.727599338044962,0.38369237676916146,0.23153811615419284
11.019460300875094,25.077331422787132,0.0,984.2586961828636,13.43678851124609,0.0,76.61429880729698,12.205855743256375,1.0900177062012006,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,629.9750520555318,23.451192786517936,322.81549148958436,589.4773098285552,0.0,-222.22751271986888,-4.0510913202903165,-0.0,-23.09863853617999,-317.96243456256036,-0.0,55.764968866766324,[  9.91526961   0.         -16.84452352],[ 0.10473483  0.         -0.03948407],-0.3201985980913675,1.3971797878627148,10.80867595539366,-9.293100541239406,0.38376840194869594,0.2311579902565203
11.029460300875094,25.211996517689357,0.0,985.0241410033287,13.496364407240055,0.0,76.47490384411451,12.216730185209009,1.084911394568689,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,630.863722643767,23.377510031649837,322.44181071799403,592.6939112740664,0.0,-216.10868581942958,-4.062899939978137,-0.0,-23.02174666174603,-317.53483024729314,-0.0,56.03885151322614,[ 10.04992783   0.         -16.60468367],[ 0.105158    0.         -0.03834282],-0.3052397654273659,1.3961140697765653,10.820616115432443,-8.858951432671242,0.38384345690295585,0.23078271548522072
11.039460300875094,25.347261376103667,0.0,985.7881990342102,13.556739853655108,0.0,76.33694122270425,12.22755478490133,1.0800492060322688,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,631.7523932320024,23.30486251570621,322.0310585041762,595.8365810877006,0.0,-209.97584382990968,-4.074969221501594,-0.0,-22.945832796387737,-317.06991700554414,-0.0,56.30870600020492,[ 10.18321873   0.         -16.36450985],[ 0.10556687  0.         -0.0372023 ],-0.290298604346725,1.3950379389004142,10.832516846000916,-8.425315205177114,0.383917539997872,0.23041230001064014
11.049460300875094,25.483133952679218,0.0,986.5508846090163,13.617906674011984,0.0,76.20041297404497,12.23833198197457,1.0754308081480697,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,632.6410638202375,23.23324792243431,321.58423003747504,598.9061692581579,0.0,-203.8286438558639,-4.087296829845846,-0.0,-22.870894465456093,-316.56869549608035,-0.0,56.57453526725287,[ 10.31513681   0.         -16.12398915],[ 0.10596167  0.         -0.03606245],-0.2753804427440642,1.3939515203904922,10.844380461584077,-7.992346489853681,0.38399064957287804,0.23004675213560977
11.059460300875093,25.619622120136814,0.0,987.3122120819629,13.679856659157076,0.0,76.06532120988987,12.249064212318192,1.0710557837576606,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,633.5297344084729,23.162664000205588,321.10227260460505,601.9034798368778,0.0,-197.66670265861052,-4.099880465961152,-0.0,-22.796929261443307,-316.0321193706775,-0.0,56.836335190791026,[ 10.44567661   0.         -15.88310743],[ 0.10634259  0.         -0.03492319],-0.2604903318343991,1.3928549422094552,10.856209270108737,-7.560191887745653,0.38406278393729487,0.22968608031352578
11.069460300875093,25.756733296260695,0.0,988.0721959479912,13.74241296065995,0.0,75.93172191099423,12.259753907229998,1.0669236250351501,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,632.1860065049066,23.093121449834225,320.58618310752064,602.7009903103306,0.0,-190.8157831511027,-4.112668482621545,-0.0,-22.723956879224293,-315.4613211053241,-0.0,57.09339441592484,[ 10.49592773   0.         -15.61689684],[ 0.10670983  0.         -0.03378445],-0.24563592402563905,1.3917506093448437,10.868003297885155,-7.129073494129235,0.3841339277591221,0.22933036120438952
11.079460300875093,25.894470837205347,0.0,988.830851967431,13.805116480552359,0.0,75.79975355687291,12.270403492065952,1.0630336378913716,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,630.0823065049067,23.024647677349556,320.03705241471533,602.686651625917,0.0,-183.77299290832644,-4.125526642036647,-0.0,-22.652029281985403,-314.8577465422021,-0.0,57.343825828642316,[ 10.51729488   0.         -15.34385775],[ 0.10706356  0.         -0.03264614],-0.23082937975139448,1.390644740257015,10.879758751808938,-6.699344240381521,0.3842040480026155,0.2289797599869227
11.089460300875093,26.03283603013562,0.0,989.588196431337,13.867941286545104,0.0,75.66940886897738,12.281015384499065,1.0593850018319577,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,627.9786065049067,22.957232137563352,319.4556533334705,602.5842296386375,0.0,-176.77493153344534,-4.138447623625563,-0.0,-22.58113723186854,-314.22219822467537,-0.0,57.58753849199754,[ 10.53657965   0.         -15.0727643 ],[ 0.10740396  0.         -0.03150817],-0.21607524293594413,1.3895377153994979,10.891477669099567,-6.271136004485193,0.38427315169342363,0.2286342415328818
11.099460300875092,26.171830026119665,0.0,990.3442455185013,13.93087505433888,0.0,75.54067629215331,12.291591993648481,1.055976827366066,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,625.8749065049068,22.890863329030978,318.84270548819705,602.395390210157,0.0,-169.82106007818524,-4.1514281109273625,-0.0,-22.511269812877668,-313.5554158855107,-0.0,57.824493183231475,[ 10.55381648   0.         -14.80359756],[ 0.1077312   0.         -0.03037046],-0.20137761106792093,1.3884297327125275,10.903162260935954,-5.84456770755377,0.3843412469613551,0.22829376519322475
11.109460300875092,26.31145385400274,0.0,991.0990152927352,13.993905662849311,0.0,75.41354438581114,12.302135719409499,1.052808159765589,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,623.7712065049067,22.82552989152397,318.1988843338715,602.1217337804641,0.0,-162.9108215367995,-4.164464864149171,-0.0,-22.442416251912835,-312.85809560840926,-0.0,58.05464670118991,[ 10.56903902   0.         -14.53633806],[ 0.10804542  0.         -0.02923291],-0.1867403798754715,1.3873209883354223,10.914814731074078,-5.419752415020903,0.38440834188124673,0.2279582905937664
11.119460300875092,26.451708422415148,0.0,991.8525217040284,14.05702118936068,0.0,75.28800182671938,12.312648951817232,1.0498779822253201,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,621.6675065049068,22.761220606111234,317.5248221215892,601.7647962331097,0.0,-156.04364344167405,-4.177554717799765,-0.0,-22.37456591891453,-312.1308907986948,-0.0,58.27795185625615,[ 10.5822801    0.         -14.27096595],[ 0.10834678  0.         -0.02809541],-0.17216725970691965,1.3862116766259829,10.92643727519125,-4.996797812055178,0.3844744444712433,0.22762777764378367
11.129460300875092,26.592594521731623,0.0,992.6047805897348,14.120209904662488,0.0,75.16403741123162,12.323134070440531,1.0471852187592696,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,619.5638065049069,22.69792439492952,316.8211088520219,601.3260497988153,0.0,-149.21894036683923,-4.1906945783343765,-0.0,-22.30770832669854,-311.3744131419757,-0.0,58.49435746048427,[ 10.59357174   0.         -14.00746103],[ 0.1086354   0.         -0.02695785],-0.15766179146733247,1.3851019901804236,10.938032080260108,-4.575806666085907,0.3845395626914118,0.2273021865429409
11.139460300875092,26.734112825982024,0.0,993.3558076757769,14.183460268179637,0.0,75.04164005696744,12.333593443803588,1.0447287368403677,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,617.460106504907,22.63563032065924,316.08829321579316,600.8069039934854,0.0,-142.43611634277966,-4.203881421813323,-0.0,-22.241833130497152,-310.58923354976287,-0.0,58.703808318064766,[ 10.60294515   0.         -13.74580288],[ 0.10891141  0.         -0.02582014],-0.14322736211297638,1.383992119853667,10.94960132394992,-4.1568772764976,0.3846037044426804,0.226981477786598
11.149460300875091,26.87626389471336,0.0,994.1056185778647,14.246760923106452,0.0,74.92079880396672,12.344029428832679,1.042507349790751,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,615.3564065049069,22.574327585719022,315.32688351995523,600.2087065870058,0.0,-135.69456718596277,-4.21711229157649,-0.0,-22.1769301272198,-309.7758830911946,-0.0,58.90624521625842,[ 10.61043069   0.         -13.48597091],[ 0.10917494  0.         -0.02468216],-0.12886721970701315,1.3828822547798378,10.96114717405284,-3.740103911590323,0.38466687756608775,0.2266656121695614
11.159460300875091,27.019048174803206,0.0,994.8542288027237,14.31010069155412,0.0,74.80150281533588,12.354444370325595,1.0405198189297595,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,613.252706504907,22.514005531193444,314.5373485999553,599.5327445995739,0.0,-128.9936827464651,-4.2303842959358375,-0.0,-22.112989254447452,-308.9348539102232,-0.0,59.10160491694667,[ 10.61605796   0.         -13.22794447],[ 0.10942607  0.         -0.02354379],-0.11458448804082899,1.3817725823927944,10.9726717879328,-3.325577232933476,0.3847290898423324,0.22635455078833797
11.169460300875091,27.162465685147694,0.0,995.6016538154598,14.373353921449286,0.0,74.68376511374456,12.364840600424277,1.0387648470609356,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,609.8856297752297,22.454654547626557,313.7201267513435,597.5424374863121,0.0,-122.07996071937988,-4.243660837355485,-0.0,-22.050008017022154,-308.06669928037303,-0.0,59.289347469636105,[ 10.57396596   0.         -12.96234579],[ 0.10966492  0.         -0.02240492],-0.100384045436318,1.3806648277166609,10.984175772707616,-2.913438823707324,0.38479034801588996,0.22604825992055033
11.17946030087509,27.306514229799912,0.0,996.347909394961,14.43630283085479,0.0,74.56761382361901,12.3752204377977,1.0372410328339297,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,606.2886297752298,22.39626329318146,312.87561306393286,595.2459096896282,0.0,-115.1877145901098,-4.256878168017072,-0.0,-21.987987578679565,-307.17200470740914,-0.0,59.46855281712559,[ 10.52150799   0.         -12.69789536],[ 0.10989157  0.         -0.02126543],-0.08627214719632247,1.379561953044101,10.9956584847536,-2.5038702311096865,0.3848506607654078,0.22574669617296106
11.18946030087509,27.451190678345096,0.0,997.0930113235726,14.498932723377395,0.0,74.45303202944848,12.385586186712938,1.0359469066972133,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,602.6916297752298,22.33881697866411,312.00414239185227,592.8695367797379,0.0,-108.36472193339353,-4.270032336532529,-0.0,-21.926914234593486,-306.2511357516461,-0.0,59.63913748958877,[ 10.46706271   0.         -12.43636695],[ 0.1101061  0.        -0.0201252],-0.07225164189318128,1.3784641937527924,11.007121992960146,-2.0969541290476394,0.3849100405533128,0.22544979723343603
11.19946030087509,27.596491781762943,0.0,997.8369752092534,14.561231873390055,0.0,74.34000235005897,12.39594013651445,1.0348809539351689,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,599.0946297752299,22.282300944912105,311.1060135771448,590.4148547214974,0.0,-101.6104066998701,-4.283120260377446,-0.0,-21.866774253071146,-305.3044200633897,-0.0,59.8010265264724,[ 10.41067503   0.         -12.17774148],[ 0.11030857  0.         -0.01898411],-0.05832525897116464,1.3773717449973077,11.018568391517142,-1.6927697339830154,0.38496849980724546,0.22515750096377288
11.20946030087509,27.742414175107992,0.0,998.579816486715,14.62318882060346,0.0,74.22850751666492,12.406284561178488,1.0340416157905412,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,595.4976297752299,22.226700694921632,310.1814906184997,587.883340946639,0.0,-94.92420400158554,-4.2961389283840665,-0.0,-21.80755406022539,-304.3321506862121,-0.0,59.95414231743368,[ 10.35238896   0.         -11.92200038],[ 0.11049904  0.         -0.01784203],-0.04449566539814519,1.3762847979847481,11.02999976319374,-1.2913944491297213,0.3850260508833826,0.22486974558308698
11.21946030087509,27.88895438013678,0.0,999.3215504185293,14.684792364852848,0.0,74.11853036957291,12.416621718877431,1.0334272903846011,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,591.9006297752302,22.172001890596157,309.2308035622623,585.2764161110953,0.0,-88.30556195657287,-4.309085398402823,-0.0,-21.749240236520244,-303.33458694410234,-0.0,60.098404597902906,[ 10.29224767   0.         -11.66912566],[ 0.11067757  0.         -0.01669885],-0.030765477845126808,1.3752035399941382,11.041418178883294,-0.892904217939313,0.3850827060675991,0.2245864696620047
11.22946030087509,28.036108807883828,0.0,1000.0621920962019,14.746031561080606,0.0,74.01005385448698,12.426953851552371,1.0330363334417945,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,588.3036297752303,22.118190349324045,308.2541493774368,582.5954458606645,0.0,-81.75394344693609,-4.321956795044983,-0.0,-21.691819513141258,-302.3119553122298,-0.0,60.23373044817563,[ 10.23029349   0.         -11.4191    ],[ 0.11084419  0.         -0.01555445],-0.017137274454958443,1.3741281543942039,11.052825697158166,-0.4973738656635178,0.3851384775768581,0.22430761211570968
11.23946030087509,28.18387376118846,0.0,1000.8017564412052,14.80689571451991,0.0,73.90306101843544,12.437283184491964,1.0328670588255249,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,584.7066297752303,22.065252040398434,307.25169281529645,579.8417426036776,0.0,-75.2688277937068,-4.334750307506789,-0.0,-21.6352787682035,-301.2644502718915,-0.0,60.36003429621546,[ 10.16656798   0.         -11.17190679],[ 0.11099894  0.         -0.01440869],-0.0036136062077903645,1.3730588206594092,11.064224363832555,-0.1048774292130421,0.38519337756081923,0.22403311219590386
11.24946030087509,28.332245437174496,0.0,1001.5402582059702,14.867374376084237,0.0,73.79753500533778,12.447611925915744,1.0329177388915962,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,581.1096297752305,22.013173081290287,306.22356725428335,577.0165672895481,0.0,-68.84971235155493,-4.347463187475107,-0.0,-21.57960502280781,-300.1922351502869,-0.0,60.47722792434754,[ 10.10111193   0.         -10.92753017],[ 0.11114184  0.         -0.01326146],0.009802992109545234,1.3719957143841397,11.075616211531605,0.2845115244788965,0.3852474181036513,0.22376290948174346
11.259460300875089,28.481219929684862,0.0,1002.2777119748322,14.927457337967187,0.0,73.69345905123033,12.457942266560078,1.0331866046657243,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,577.5126297752305,21.96193973378722,305.1698755309974,574.1211311922901,0.0,-62.496114026294116,-4.360092747114931,-0.0,-21.524785436957497,-299.09544294587704,-0.0,60.585220480031715,[ 10.0339654    0.         -10.68595513],[ 0.11127291  0.         -0.01211264],0.02310999132342227,1.3709390072949295,11.087003259265149,0.6707195913907515,0.38530061122603854,0.22349694386980729
11.269460300875089,28.630793268891985,0.0,1003.0141321611737,14.987156343030014,0.0,73.59081430682791,12.468276379265076,1.0336718467991288,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,574.2595477684965,21.911539611857524,304.0906995405252,571.498862346143,0.0,-56.24125301184586,-4.372642805759292,-0.0,-21.47080722877561,-297.9741682033563,-0.0,60.684006381944315,[  9.97785612   0.         -10.44841292],[ 0.11139214  0.         -0.01096211],0.036305196242325165,1.3698885781804238,11.098387801084652,1.0536830606393925,0.38535296757682497,0.2232351621158751
11.279460300875089,28.780962066101832,0.0,1003.7495329476391,15.046552631837082,0.0,73.48957616865802,12.478616418642153,1.034371631721126,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,571.1949037684967,21.86196500057872,302.9861229370659,568.9969862548913,0.0,-50.06044070873883,-4.385137827123615,-0.0,-21.417658133504197,-296.82845069462746,-0.0,60.77385581532506,[  9.92711815   0.         -10.21397783],[ 0.11149953  0.         -0.00980975],0.04938746805794709,1.368843380563881,11.109773038078272,1.4333688806744513,0.3854044928313911,0.22297753584304436
11.289460300875088,28.93172329679008,0.0,1004.4839283249215,15.10564150528596,0.0,73.38973014537554,12.488964520833816,1.035284095520334,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,568.1302597684966,21.813204363049614,301.85617016438596,566.4290754586394,0.0,-43.93284124308858,-4.397576766623662,-0.0,-21.36532712517687,-295.6583412953234,-0.0,60.85468501938699,[ 9.8748385   0.         -9.98188015],[ 0.11159507  0.         -0.00865543],0.06235428840890362,1.3678035125961334,11.121161008237683,1.8097039612772825,0.3854551968683766,0.22272401565811709
11.299460300875088,29.083073841110416,0.0,1005.2173321445459,15.164413855717486,0.0,73.29126232420802,12.499322803131738,1.036407331633521,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,565.0656157684966,21.7652460491546,300.7008364296977,563.7959909743385,0.0,-37.85803329669894,-4.409957262741483,-0.0,-21.313803333075814,-294.46386570956844,-0.0,60.92638854303653,[ 9.82104823  0.         -9.75210775],[ 0.11167874  0.         -0.00749906],0.07520303230387784,1.3667691306504721,11.132553672481267,2.182612117516492,0.38550508976673453,0.22247455116632736
11.309460300875088,29.235010489060997,0.0,1005.9497581192609,15.22286075913603,0.0,73.19415886171699,12.509693363546521,1.037739390291642,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,562.0009717684967,21.718078521970313,299.52009014360544,561.0985524939491,0.0,-31.835619326936882,-4.422276999124182,-0.0,-21.263075996418895,-293.2450231605451,-0.0,60.98885792671408,[ 9.76577783  0.         -9.52464952],[ 0.1117505  0.        -0.0063405],0.08793103133510663,1.3657403880915975,11.143952975454924,2.552015904388336,0.3855541815594784,0.22222909220260795
11.319460300875088,29.38752994230493,0.0,1006.6812198237022,15.280973472009618,0.0,73.09840597772157,12.520078280371864,1.039278277742029,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,558.9363277684968,21.671690353532572,298.3138736648728,558.3375399746673,0.0,-25.865226741114583,-4.434533702961241,-0.0,-21.213134459968373,-292.0017871284991,-0.0,61.041981739655355,[ 9.70905728  0.         -9.29949539],[ 0.11181032  0.         -0.00517966],0.10053556530189219,1.364717435274816,11.155360845097048,2.9178363737065096,0.3856024822366345,0.22198758881682734
11.329460300875088,29.540628815959703,0.0,1007.4117306949939,15.338743428260416,0.0,73.00398994897795,12.530479611740278,1.0410219553366937,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,555.8716837684967,21.626070220522603,297.082104038877,555.5136952349695,0.0,-19.946509018197556,-4.446725143427109,-0.0,-21.163968169551467,-290.73410608162874,-0.0,61.0856456222114,[ 9.65091609  0.         -9.07663636],[ 0.11185814  0.         -0.00401643],0.11301385418819108,1.363700419542977,11.1667791921973,3.279992841268297,0.3856500017483239,0.2217499912583803
11.339460300875087,29.69430364035748,0.0,1008.141304033285,15.396162236448292,0.0,72.91089710262723,12.540899395169033,1.0429683384925224,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,552.8070397684969,21.581206899879664,295.8246737309913,552.6277235568025,0.0,-14.079146779359155,-4.458849130189222,-0.0,-21.115566667499703,-289.441904201054,-0.0,61.11973233347278,[ 9.59138328  0.         -8.85606454],[ 0.11189392  0.         -0.00285069],0.1253630504938668,1.3626894852210958,11.178209909947938,3.638402664285073,0.3856967500079656,0.22151624996017194
11.349460300875087,29.8485508627782,0.0,1008.8699530022196,15.453221677150045,0.0,72.81911380942427,12.551339647095103,1.0451152955291405,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,549.7423957684969,21.537089264347358,294.54145135618506,549.68029529432,0.0,-8.262848808726114,-4.470903511981687,-0.0,-21.06791958801381,-288.12508210110866,-0.0,61.14412180444924,[ 9.53048747  0.         -8.63777321],[ 0.11191758  0.         -0.00168236],0.13758023192023194,1.3616847736086046,11.189654873486498,3.9929810290953296,0.3857427368955927,0.22128631552203673
11.359460300875087,30.003366849157494,0.0,1009.5976906293387,15.509913700536663,0.0,72.72862647675935,12.561802362397891,1.047460646390243,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,546.677751768497,21.493706277960772,293.2322824061701,546.6720474896484,0.0,-2.4973530255050456,-4.482886175244921,-0.0,-21.02101665246113,-286.7835175462398,-0.0,61.15869119706103,[ 9.4682569   0.         -8.42175683],[ 0.11192906  0.         -0.00051132],0.14966239441153603,1.3606864229691908,11.2011159394287,4.343640749208288,0.385787972261274,0.22106013869363017
11.369460300875087,30.158747951694686,0.0,1010.3245298066411,15.566268881108305,0.0,72.63942170556051,12.572289513908679,1.0500021628627998,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,544.2192017200632,21.451051466114468,291.89702201256597,544.2096688310558,0.0,3.2211599798005164,-4.494806587732188,-0.0,-20.97484976682243,-285.4170665604873,-0.0,61.16346602188921,[ 9.42718737  0.         -8.20787255],[0.11192827 0.         0.0006625 ],0.16160702026221083,1.3596940628031104,11.212595451105567,4.690308753439005,0.38583246104234026,0.2208376947882988
11.379460300875087,30.31469164769814,0.0,1011.0504833021702,15.622440432778626,0.0,72.55148858587447,12.582803052043701,1.0527375947305015,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,542.0927399553574,21.409133836976526,290.53560942916346,542.0195523039633,0.0,8.90750428110293,-4.506711071668864,-0.0,-20.92941869632481,-284.02556881738843,-0.0,61.15894541548552,[ 9.3971401   0.         -7.99555269],[0.11191512 0.         0.0018392 ],0.17341330813769648,1.3587057116633576,11.224097340380343,5.032961784713042,0.38587619130306455,0.22061904348467717
11.389460300875086,30.471196149918395,0.0,1011.7755637871153,15.678428857897947,0.0,72.46481809387423,12.59334490458133,1.0556646581677651,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,539.9662781906515,21.36794616507858,289.14784100391955,539.7698470398573,0.0,14.563440858298334,-4.518600166064381,-0.0,-20.884716322060477,-282.6088472823003,-0.0,61.14501938013767,[ 9.36581944  0.         -7.78473578],[0.11188951 0.         0.00301887],0.1850780468905454,1.3577213993352353,11.235623505246096,5.371506646132406,0.3859191688553102,0.2204041557234492
11.399460300875086,30.628259589242024,0.0,1012.4997838429372,15.734226601731196,0.0,72.37940126915443,12.603916976187689,1.0587810138907723,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,537.8398164259457,21.327480380028888,287.73348577656407,537.460756689706,0.0,20.18918402569927,-4.53047198723778,-0.0,-20.84073518217078,-281.16670479872937,-0.0,61.121542436005186,[ 9.33324032  0.         -7.57541898],[0.11185134 0.         0.00420159],0.19659779383733278,1.35674126128819,11.247175714899498,5.705843420947339,0.38596140048850475,0.22019299755747632
11.409460300875086,30.785880021450193,0.0,1013.2231559615645,15.789826197586258,0.0,72.29522916445482,12.614521147851903,1.0620842654731788,2.830679366272703,2.94260959377679,26.9749381,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,535.7133546612398,21.28772846513029,286.2922926851277,535.0924559278,0.0,25.78491752080725,-4.542324670763145,-0.0,-20.797467869682954,-279.69892458041414,-0.0,61.08836582743586,[ 9.29941732  0.         -7.36760074],[0.1118005  0.         0.00538742],0.20796899184380263,1.3557654313898173,11.258755716462085,6.0358688707099635,0.3860028929883308,0.21998553505834595
