TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
GPS_GS0469,22/06/2024,13:03.5,32.94812,-106.91582,4560.8,32.94751,-106.91021,4568.7,3,0,0,-74,0x03,27,0,0,14,-108,-104,1732.82,7.869,1732.834,21.815,0%,3.619,3.839,11923,568,0,565,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:04.4,32.9481,-106.91582,4561.1,32.94751,-106.91021,4568.5,3,0,0,40,0x03,28,0,2,13,-115,-104,1736.31,7.36,1736.328,9.764,0%,3.619,3.837,11924,569,0,566,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:05.4,32.9481,-106.91582,4561.1,32.94751,-106.91021,4568.1,3,0,0,-79,0x03,28,0,1,14,-113,-104,1736.34,7.035,1736.357,12.292,0%,3.619,3.84,11925,570,0,567,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:06.4,32.9481,-106.91582,4561.1,32.94751,-106.91021,4568,3,0,0,-98,0x03,28,0,1,14,-111,-104,1736.34,6.875,1736.356,15.475,0%,3.619,3.837,11926,571,0,568,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:07.4,32.9481,-106.91582,4561.1,32.94751,-106.91021,4568.4,3,0,0,-47,0x03,28,0,2,13,-106,-104,1736.4,7.265,1736.419,27.52,0%,3.619,3.839,11927,572,0,569,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:08.4,32.9481,-106.91582,4561.1,32.94751,-106.91021,4568.6,3,0,0,-26,0x03,28,0,2,13,-108,-104,1736.46,7.524,1736.481,21.861,0%,3.619,3.838,11928,573,0,570,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:09.5,32.9481,-106.91582,4561.1,32.94751,-106.91021,4569.2,3,0,0,-178,0x03,28,0,2,13,-109,-104,1736.56,8.092,1736.574,19.484,0%,3.621,3.839,11929,574,0,571,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:10.4,32.9481,-106.91582,4561.1,32.94751,-106.91021,4569.9,3,0,0,-174,0x03,27,0,2,14,-109,-104,1736.68,8.82,1736.7,19.486,0%,3.621,3.837,11930,575,0,572,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:11.4,32.9481,-106.91582,4561.1,32.94751,-106.91021,4570.4,3,0,0,53,0x03,27,0,2,13,-108,-104,1736.74,9.332,1736.763,21.864,0%,3.614,3.839,11931,576,0,573,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:12.5,32.9481,-106.91582,4561.1,32.94751,-106.91021,4571.2,3,0,0,-53,0x03,28,0,1,14,-111,-104,1736.83,10.08,1736.858,15.48,0%,3.614,3.837,11932,577,0,574,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:13.4,32.9481,-106.91582,4561.1,32.94751,-106.91021,4571.5,3,0,0,10,0x03,27,0,2,14,-108,-104,1736.92,10.392,1736.951,21.867,0%,3.619,3.827,11933,578,0,575,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:14.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4572,3,0,0,99,0x03,28,0,1,14,-106,-104,1737.01,10.903,1737.046,27.53,0%,3.619,3.837,11934,579,0,576,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:15.5,32.9481,-106.91582,4561.1,32.94751,-106.9102,4572.3,3,0,0,-165,0x03,28,0,2,13,-108,-104,1737.04,11.241,1737.078,21.868,0%,3.619,3.839,11935,580,0,577,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:16.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4572.2,3,0,0,128,0x03,27,0,1,14,-105,-104,1737.01,11.077,1737.047,30.889,0%,3.619,3.837,11936,581,0,578,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:17.5,32.9481,-106.91582,4561.1,32.94751,-106.9102,4572.7,3,0,0,23,0x03,28,0,1,15,-117,-104,1737.01,11.638,1737.051,7.759,0%,3.616,3.845,11937,582,0,579,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:18.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4573,3,0,0,-101,0x03,27,0,2,14,-106,-104,1737.04,11.904,1737.083,27.53,0%,3.616,3.838,11938,583,0,580,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:19.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4573.2,3,0,0,-102,0x03,27,0,1,14,-108,-104,1737.04,12.075,1737.084,21.868,0%,3.619,3.839,11939,584,0,581,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:20.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4573.3,3,0,0,-94,0x03,28,0,1,15,-109,-104,1737.04,12.226,1737.085,19.49,0%,3.619,3.837,11940,585,0,582,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:21.5,32.9481,-106.91582,4561.1,32.94751,-106.9102,4573.8,3,0,0,180,0x03,28,0,1,14,-109,-104,1737.01,12.741,1737.058,19.49,0%,3.616,3.839,11941,586,0,583,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:22.4,32.9481,-106.91582,4561.1,32.94751,-106.91021,4574.6,3,0,0,136,0x03,27,0,1,13,-112,-104,1736.98,13.495,1737.034,13.797,0%,3.616,3.837,11942,587,0,584,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:23.4,32.9481,-106.91582,4561.1,32.94751,-106.91021,4575.3,3,0,0,-120,0x03,27,0,2,14,-115,-104,1736.98,14.148,1737.039,9.768,0%,3.623,3.84,11943,588,0,585,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:24.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4575.5,3,0,0,-104,0x03,27,0,1,13,-111,-104,1737.04,14.365,1737.102,15.481,0%,3.623,3.837,11944,589,0,586,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:25.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4575.9,3,0,0,-87,0x03,27,0,2,13,-114,-104,1737.16,14.827,1737.227,10.961,0%,3.621,3.839,11945,590,0,587,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:26.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4576,3,0,0,-110,0x03,27,0,1,12,-112,-104,1737.22,14.932,1737.289,13.799,0%,3.621,3.84,11946,591,0,588,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:27.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4576.3,3,0,0,-48,0x03,27,0,1,15,-106,-104,1737.29,15.234,1737.352,27.534,0%,3.618,3.839,11947,592,0,589,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:28.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4576.2,3,0,0,-6,0x03,27,0,1,14,-108,-104,1737.35,15.09,1737.412,21.872,0%,3.618,3.837,11948,593,0,590,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:29.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4576.2,3,0,0,141,0x03,25,0,1,9,-125,-104,1737.35,15.05,1737.411,3.089,0%,3.616,3.84,11949,594,0,591,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:30.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4575.9,3,0,0,-110,0x03,27,0,1,11,-112,-104,1737.41,14.755,1737.47,13.801,0%,3.616,3.837,11950,595,0,592,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:31.5,32.9481,-106.91582,4561.1,32.94751,-106.9102,4575.5,3,0,0,99,0x03,26,0,2,11,-109,-104,1737.47,14.381,1737.527,19.495,0%,3.618,3.839,11951,596,0,593,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:32.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4575.5,3,0,0,-70,0x03,26,0,1,12,-120,-104,1737.5,14.348,1737.557,5.494,0%,3.618,3.836,11952,597,0,594,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:33.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4575.3,3,0,0,145,0x03,26,0,2,11,-106,-104,1737.59,14.237,1737.648,27.539,0%,3.618,3.839,11953,598,0,595,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:34.5,32.9481,-106.91582,4561.1,32.94751,-106.9102,4575.6,3,0,0,-141,0x03,27,0,1,12,-109,-104,1737.62,14.499,1737.68,19.496,0%,3.618,3.837,11954,599,0,596,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:35.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4575.6,3,0,0,-17,0x03,27,0,1,12,-122,-104,1737.65,14.516,1737.711,4.365,0%,3.62,3.825,11955,600,0,597,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:36.5,32.9481,-106.91582,4561.1,32.94751,-106.9102,4575.6,3,0,0,10,0x03,27,0,1,13,-108,-104,1737.65,14.476,1737.711,21.876,0%,3.62,3.837,11956,601,0,598,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:37.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4575,3,0,0,131,0x03,27,0,1,12,-105,-104,1737.65,13.938,1737.706,30.9,0%,3.623,3.825,11957,602,0,599,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:38.5,32.9481,-106.91582,4561.1,32.94751,-106.9102,4574.9,3,0,0,99,0x03,26,0,1,11,-108,-104,1737.68,13.84,1737.736,21.876,0%,3.623,3.837,11958,603,0,600,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:39.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4574.9,3,0,0,-21,0x03,26,0,2,11,-113,-104,1737.68,13.748,1737.735,12.302,0%,3.615,3.826,11959,604,0,601,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:40.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4577,3,0,0,65,0x03,27,0,1,15,-117,-104,1737.71,15.917,1737.784,7.762,0%,3.615,3.836,11960,605,0,602,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:41.5,32.9481,-106.91582,4561.1,32.94751,-106.9102,4578.4,3,0,0,56,0x03,27,0,2,15,-116,-104,1737.8,17.324,1737.889,8.71,0%,3.617,3.839,11961,606,0,603,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:42.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4578.1,3,0,0,18,0x03,27,0,1,15,-114,-104,1737.86,16.966,1737.946,10.965,0%,3.617,3.838,11962,607,0,604,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:43.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4577.4,3,0,0,56,0x03,27,0,2,14,-106,-104,1737.98,16.31,1738.061,27.545,0%,3.619,3.839,11963,608,0,605,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:44.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4577.3,3,0,0,165,0x03,27,0,1,13,-109,-104,1738.05,16.176,1738.121,19.501,0%,3.619,3.837,11964,609,0,606,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:45.5,32.9481,-106.91582,4561.1,32.94751,-106.9102,4577.3,3,0,0,-73,0x03,27,0,1,13,-105,-104,1738.17,16.182,1738.242,30.909,0%,3.619,3.845,11965,610,0,607,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:46.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4576.8,3,0,0,119,0x03,27,0,2,12,-114,-104,1738.29,15.693,1738.36,10.968,0%,3.619,3.837,11966,611,0,608,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:47.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4576.4,3,0,0,174,0x03,27,0,1,13,-108,-104,1738.44,15.244,1738.508,21.886,0%,3.622,3.839,11967,612,0,609,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:48.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4575.9,3,0,0,-9,0x03,27,0,1,14,-109,-104,1738.59,14.808,1738.656,19.507,0%,3.622,3.837,11968,613,0,610,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:51.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4574.2,3,0,0,40,0x03,27,0,1,13,-111,-104,1738.96,13.085,1739.007,15.498,0%,3.621,3.825,11971,616,0,611,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:52.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4573.6,3,0,0,-51,0x03,27,0,1,14,-111,-104,1739.11,12.521,1739.155,15.5,0%,3.621,3.836,11972,617,0,612,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:53.4,32.9481,-106.91582,4561.1,32.94751,-106.9102,4573.3,3,0,0,48,0x03,27,0,1,15,-109,-104,1739.23,12.232,1739.274,19.514,0%,3.621,3.838,11973,618,0,613,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:54.5,32.9481,-106.91582,4561.1,32.94753,-106.91019,4573,3,0,0,-12,0x03,27,0,0,13,-111,-104,1738.24,11.924,1738.278,15.492,0%,3.621,3.837,11974,619,0,614,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:55.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4572.6,3,0,0,81,0x03,27,0,1,15,-113,-104,1738.39,11.487,1738.427,12.307,0%,3.616,3.825,11975,620,0,615,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:56.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4572.3,3,0,0,-110,0x03,26,0,1,15,-113,-104,1738.54,11.176,1738.577,12.308,0%,3.616,3.838,11976,621,0,616,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:57.5,32.9481,-106.91582,4561.1,32.94753,-106.91019,4572.3,3,0,0,-59,0x03,27,0,1,13,-112,-104,1738.69,11.225,1738.729,13.811,0%,3.616,3.838,11977,622,0,617,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,13:59.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4572.9,3,0,0,-151,0x03,27,0,0,1,-112,-104,1738.85,11.812,1738.885,13.812,0%,3.618,3.837,11979,623,0,618,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:00.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4572.8,3,0,0,-129,0x03,27,0,1,16,-111,-104,1738.97,11.661,1739.006,15.499,0%,3.618,3.837,11980,624,0,619,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:01.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4572.7,3,0,0,9,0x03,26,0,1,14,-111,-104,1739.06,11.622,1739.097,15.499,0%,3.619,3.837,11981,625,0,620,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:02.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4572.6,3,0,0,21,0x03,27,0,1,16,-110,-104,1739.24,11.51,1739.279,17.392,0%,3.619,3.837,11982,626,0,621,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:03.5,32.9481,-106.91582,4561.1,32.94753,-106.91019,4572.5,3,0,0,47,0x03,26,0,1,14,-115,-104,1739.39,11.409,1739.43,9.781,0%,3.617,3.838,11983,627,0,622,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:04.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4571.7,3,0,0,9,0x03,27,0,1,12,-110,-104,1739.58,10.569,1739.608,17.396,0%,3.617,3.837,11984,628,0,623,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:05.5,32.9481,-106.91582,4561.1,32.94753,-106.91019,4571.1,3,0,0,63,0x03,25,0,1,14,-109,-104,1739.73,9.988,1739.756,19.52,0%,3.619,3.839,11985,629,0,624,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:06.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4570.3,3,0,0,52,0x03,26,0,1,12,-119,-104,1739.91,9.201,1739.935,6.173,0%,3.619,3.837,11986,630,0,625,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:07.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4569.8,3,0,0,141,0x03,26,0,1,13,-109,-104,1740.03,8.712,1740.054,19.523,0%,3.621,3.839,11987,631,0,626,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:08.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4570.1,3,0,0,-161,0x03,27,0,1,13,-113,-104,1740.15,8.984,1740.177,12.319,0%,3.621,3.837,11988,632,0,627,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:09.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4572.3,3,0,0,41,0x03,27,0,1,15,-105,-104,1740.28,11.235,1740.312,30.947,0%,3.618,3.838,11989,633,0,628,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:10.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4573.8,3,0,0,175,0x03,24,0,1,15,-106,-104,1740.37,12.678,1740.413,27.583,0%,3.618,3.838,11990,634,0,629,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:11.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4574.5,3,0,0,-52,0x03,26,0,0,12,-106,-104,1740.49,13.38,1740.54,27.585,0%,3.619,3.838,11991,635,0,630,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:12.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4574.3,3,0,0,-142,0x03,27,0,1,13,-105,-104,1740.58,13.21,1740.63,30.952,0%,3.619,3.837,11992,636,0,631,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:13.5,32.9481,-106.91582,4561.1,32.94753,-106.91019,4574.3,3,0,0,-115,0x03,27,0,1,13,-108,-104,1740.58,13.197,1740.63,21.913,0%,3.621,3.838,11993,637,0,632,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:14.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4574.3,3,0,0,7,0x03,27,0,1,13,-106,-104,1740.61,13.21,1740.66,27.587,0%,3.621,3.837,11994,638,0,633,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:15.5,32.9481,-106.91582,4561.1,32.94753,-106.91019,4574.1,3,0,0,105,0x03,27,0,1,13,-105,-104,1740.7,13.036,1740.75,30.955,0%,3.62,3.839,11995,639,0,634,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:16.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4573.7,3,0,0,33,0x03,28,0,1,13,-104,-104,1740.76,12.586,1740.808,34.733,0%,3.62,3.837,11996,640,0,635,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:17.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4572.9,3,0,0,13,0x03,27,0,1,11,-106,-104,1740.85,11.773,1740.893,27.591,0%,3.618,3.839,11997,641,0,636,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:18.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4571.8,3,0,0,-113,0x03,27,0,1,11,-106,-104,1740.94,10.68,1740.978,27.592,0%,3.618,3.837,11998,642,0,637,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:19.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4571.5,3,0,0,33,0x03,27,0,1,11,-110,-104,1740.94,10.378,1740.976,17.409,0%,3.622,3.838,11999,643,0,638,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:20.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4571.7,3,0,0,-29,0x03,27,0,1,12,-120,-104,1740.94,10.595,1740.977,5.505,0%,3.622,3.837,12000,644,0,639,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:21.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4572.1,3,0,0,-36,0x03,28,0,1,14,-114,-104,1741.01,11.031,1741.041,10.985,0%,3.617,3.838,12001,645,0,640,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:22.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4573.4,3,0,0,96,0x03,28,0,1,14,-111,-104,1741.1,12.265,1741.14,15.518,0%,3.617,3.837,12002,646,0,641,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:23.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4574.3,3,0,0,-143,0x03,28,0,1,13,-110,-104,1741.13,13.2,1741.177,17.411,0%,3.619,3.839,12003,647,0,642,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:24.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4574.5,3,0,0,-162,0x03,27,0,1,12,-105,-104,1741.19,13.426,1741.24,30.963,0%,3.619,3.837,12004,648,0,643,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:25.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4574.2,3,0,0,-127,0x03,27,0,1,11,-106,-104,1741.28,13.065,1741.328,27.597,0%,3.618,3.838,12005,649,0,644,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:26.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4573.4,3,0,0,-101,0x03,26,0,1,14,-105,-104,1741.37,12.242,1741.414,30.966,0%,3.618,3.837,12006,650,0,645,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:27.5,32.9481,-106.91582,4561.1,32.94753,-106.91019,4572.6,3,0,0,67,0x03,27,0,1,14,-108,-104,1741.46,11.461,1741.5,21.924,0%,3.62,3.839,12007,651,0,646,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:28.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4571.8,3,0,0,30,0x03,26,0,1,13,-108,-104,1741.58,10.684,1741.617,21.925,0%,3.62,3.837,12008,652,0,647,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:29.5,32.9481,-106.91582,4561.1,32.94753,-106.91019,4571,3,0,0,-41,0x03,27,0,1,13,-106,-104,1741.61,9.893,1741.642,27.603,0%,3.624,3.838,12009,653,0,648,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:30.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4569.8,3,0,0,45,0x03,27,0,0,13,-106,-104,1741.64,8.666,1741.666,27.603,0%,3.624,3.837,12010,654,0,649,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:31.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4569.2,3,0,0,-165,0x03,27,0,0,14,-106,-104,1741.64,8.138,1741.664,27.603,0%,3.618,3.839,12011,655,0,650,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:32.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4568.6,3,0,0,-133,0x03,27,0,0,14,-104,-104,1741.64,7.472,1741.661,34.75,0%,3.618,3.837,12012,656,0,651,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:33.5,32.9481,-106.91582,4561.1,32.94753,-106.91019,4568.6,3,0,0,79,0x03,27,0,0,13,-106,-104,1741.61,7.521,1741.63,27.603,0%,3.621,3.839,12013,657,0,652,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:34.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4568.8,3,0,0,-136,0x03,27,0,1,14,-106,-104,1741.58,7.665,1741.601,27.602,0%,3.621,3.837,12014,658,0,653,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:35.5,32.9481,-106.91582,4561.1,32.94753,-106.91019,4569.5,3,0,0,-32,0x03,26,0,0,12,-105,-104,1741.58,8.387,1741.604,30.97,0%,3.616,3.839,12015,659,0,654,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:36.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4570.8,3,0,0,48,0x03,27,0,0,13,-106,-104,1741.58,9.68,1741.611,27.602,0%,3.616,3.836,12016,660,0,655,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:37.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4571.5,3,0,0,-4,0x03,27,0,0,13,-104,-104,1741.58,10.392,1741.615,34.749,0%,3.624,3.838,12017,661,0,656,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:38.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4571.6,3,0,0,148,0x03,27,0,0,14,-117,-104,1741.61,10.529,1741.646,7.78,0%,3.624,3.836,12018,662,0,657,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:39.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4572.1,3,0,0,45,0x03,27,0,0,13,-113,-104,1741.61,11.018,1741.649,12.33,0%,3.617,3.838,12019,663,0,658,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:40.5,32.9481,-106.91582,4561.1,32.94753,-106.91019,4572.3,3,0,0,36,0x03,27,0,0,12,-109,-104,1741.71,11.182,1741.741,19.542,0%,3.617,3.837,12020,664,0,659,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:41.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4572.5,3,0,0,14,0x03,28,0,0,14,-105,-104,1741.8,11.359,1741.834,30.974,0%,3.62,3.825,12021,665,0,660,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:42.5,32.9481,-106.91582,4561.1,32.94753,-106.91019,4572.7,3,0,0,42,0x03,27,0,0,13,-109,-104,1741.86,11.596,1741.896,19.544,0%,3.62,3.838,12022,666,0,661,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:43.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4573.2,3,0,0,153,0x03,27,0,0,14,-106,-104,1741.92,12.084,1741.96,27.608,0%,3.617,3.825,12023,667,0,662,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:44.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4574.2,3,0,0,0,0x03,28,0,1,13,-106,-104,1741.98,13.049,1742.028,27.609,0%,3.617,3.836,12024,668,0,663,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,14:45.4,32.9481,-106.91582,4561.1,32.94753,-106.91019,4574.6,3,0,0,180,0x03,27,0,0,13,-105,-104,1742.07,13.541,1742.123,30.979,0%,3.618,3.838,12025,669,0,664,0,,0,0,0,0,0,-50,0
