tiempos,posiciones_x,posiciones_y,posiciones_z,velocidades_x,velocidades_y,velocidades_z,thetas,omegas,CPs,CGs,masavuelo,viento_vuelo_mags,viento_vuelo_dirs,viento_vuelo_vecs,wind_xs,wind_ys,wind_zs,Tmags,Dmags,Nmags,Txs,Tys,Tzs,Dxs,Dys,Dzs,Nxs,Nys,Nzs,accels,palancas,accangs,Gammas,Alphas,torcas,Cds,Machs,estabilidad
4.911382965190179,27.970735461961503,0.0,665.4711487796185,15.7563005987489,0.0,358.16471917142024,1.5269606570869616,-0.006952797948280364,3.134221098491882,2.3385154793586715,35.25057192218816,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4088.9421730831627,857.3896440314226,1.1573068261303465,179.18412000300845,0.0,4085.014216126647,-37.68164501130178,-0.0,-856.5612034884441,-1.1561885948779558,-0.0,0.05086278484348224,[ 3.98139034  0.         81.76907796],[-0.03486912  0.         -0.79494124],-0.01812468040420996,1.5268329008106796,0.00012775627628203168,-1.0080346702533904,0.6401635248825938,1.061530395931172,5.234905389034279
4.922554056975328,28.10657523438697,0.0,668.5588458868809,15.79064716864206,0.0,358.8693294172755,1.5269004377928694,-0.007094947384208902,3.134221098491882,2.338105971817497,35.22752111127129,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4086.571829109835,857.0778073996531,0.6987159861362374,179.3261014054955,0.0,4082.635357686112,-37.675916408769616,-0.0,-856.2493172317023,-0.6980405756662589,-0.0,0.030714556904709048,[ 4.00119395  0.         81.76976991],[-0.03493496  0.         -0.79534825],-0.01094684701279856,1.5268235853151086,7.685247776079152e-05,-0.6086973156388943,0.6376118891171166,1.0636567590690695,5.237599517594639
4.9337251839076135,28.22419227655922,0.0,671.2317981048604,15.820464037219674,0.0,359.478181721798,1.5268474958256149,-0.007167641621144381,3.134221098491882,2.3376961429720606,35.204483130322956,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4084.199970938023,856.7913539358331,0.2947079907151673,179.43803706110032,0.0,4080.2562901692595,-37.670517335931834,-0.0,-855.9628241359792,-0.29442300376771396,-0.0,0.012957416554538184,[ 4.01861025  0.         81.76976878],[-0.03499507  0.         -0.79575584],-0.004619204852124603,1.5268151818999007,3.2313925714122504e-05,-0.2567950917034238,0.6354067861128726,1.0654943449059395,5.2402957599988245
4.944896417187095,28.32347690811042,0.0,673.4877418999429,15.845688888598218,0.0,359.99126650591455,1.5268025030183758,-0.007193322233142594,3.134221098491882,2.3372859911734607,35.181457897565124,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4081.8267113477427,856.5376990718257,0.048901449872211095,179.51724397648567,0.0,4077.877249328015,-37.66563816581282,-0.0,-855.7091384534931,0.048854145689817975,0.0,-0.0021504065946732864,[ 4.03338771  0.         81.7688767 ],[-0.03504891  0.         -0.79616402],0.0007668394254207289,1.5268078508294856,-5.347811109723821e-06,0.04262172460674217,0.6335483565964991,1.0670430361695842,5.242994127094876
4.950482132883806,28.404346693579946,0.0,675.3249871404565,15.866273616800118,0.0,360.4085807396835,1.5267657913026595,-0.007189408604630805,3.134221098491882,2.33708079027329,35.16994983108068,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4080.639498548903,856.32309575197,0.32919227166757303,179.61469299924204,0.0,4076.684594026895,-37.66145071106758,-0.0,-855.4945116414104,0.3288737429638911,0.0,-0.014478014870059808,[ 4.04555925  0.         81.77069169],[-0.03508717  0.         -0.79636773],0.005162996856822507,1.5268017145266282,-3.592322396861469e-05,0.28693396829859985,0.6320366976269035,1.0683027519775805,5.244344133017051
4.961653547664441,28.55544863510856,0.0,678.7571041537643,15.904831147012343,0.0,361.1868734221208,1.526697476865712,-0.007121367801014784,3.134221098491882,2.3366701520434208,35.14694360567487,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4078.2639904117736,855.9029383711606,0.8498339269940205,179.78846576611093,0.0,4074.2991155616974,-37.653119709764425,-0.0,-855.0743140151673,0.8490111782232348,0.0,-0.03738613007617552,[ 4.06818752  0.         81.77408592],[-0.03515968  0.         -0.79677557],0.013333291317395291,1.526789846909284,-9.237004357198764e-05,0.7408400615218176,0.6292171669939303,1.0706523608383915,5.247045700318823
4.972825001433095,28.688259690663553,0.0,681.7729807073173,15.938822364927022,0.0,361.86940209793204,1.526638244580762,-0.0069969784082260815,3.134221098491882,2.336259191454538,35.12395018330104,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4075.8871396950376,855.5130738689251,1.2994268743722837,179.92487243404216,0.0,4071.913925393191,-37.64524727067959,-0.0,-854.6844183197599,1.298168241017549,0.0,-0.05717884096696532,[ 4.08774619  0.         81.7766841 ],[-0.03522502  0.         -0.79718405],0.02039513832660404,1.5267789907547455,-0.00014074617398351918,1.1329758825294654,0.6267442605102997,1.072713116241417,5.249749388403578
4.983996561914338,28.802655854044108,0.0,684.3700929460749,15.968172209670923,0.0,362.456149083107,1.5265882228208778,-0.006843267810631825,3.134221098491882,2.3358479075780365,35.1009695305263,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4073.508832312246,855.1618911213868,1.6771172560699594,180.02345029308307,0.0,4069.528936409035,-37.63804226930088,-0.0,-854.333212394579,1.6754920767829768,0.0,-0.07381457339236709,[ 4.10418578  0.         81.77824449],[-0.03528307  0.         -0.79759317],0.026334811398554134,1.5267693362844676,-0.0001811134635898437,1.4626185358953394,0.6246181619070224,1.0744848650774814,5.252455203380562
4.995168289707055,28.89852771701551,0.0,686.5462294451127,15.992816283110422,0.0,362.9470928185804,1.526547201814142,-0.006683286224212707,3.134221098491882,2.3354362972937235,35.07800148584798,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4071.1290542923975,854.8566422367849,1.9851385040244593,180.08511758074076,0.0,4067.1440996268675,-37.63168883861855,-0.0,-854.0279473012015,1.983214117942119,0.0,-0.0873878856337143,[ 4.11758472  0.         81.77855466],[-0.035334    0.         -0.79800292],0.031186746473329908,1.5267610444990374,-0.00021384268489543778,1.7317201553584518,0.6228390526240392,1.0759674561466341,5.2551631657773585
5.000754275516153,28.975800372062796,0.0,688.299884649256,16.012711259574743,0.0,363.3422231028502,1.526514910111302,-0.006532600900276,3.134221098491882,2.335230367437703,35.06652205992593,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4069.938513032405,854.60338317734,2.2260248633978956,180.16375086910287,0.0,4065.948908033302,-37.62636576412115,-0.0,-853.7746770299176,2.223866294259362,0.0,-0.09800713097909239,[ 4.12818959  0.         81.78138146],[-0.03536888  0.         -0.79820751],0.03497708763195529,1.5267542210887752,-0.00023931097747320607,1.9419795456277158,0.6214070501272163,1.0771607915606531,5.256517967461703
