time,thrust
4.241,4228.7056
4.242,4228.5008
4.243,4228.2961
4.244,4228.0913
4.245,4227.8865
4.246,4227.6817
4.247,4227.4769
4.248,4227.2721
4.249,4227.0673
4.25,4226.8625
4.251,4226.6576
4.252,4226.4528
4.253,4226.2479
4.254,4226.043
4.255,4225.8381
4.256,4225.6332
4.257,4225.4283
4.258,4225.2233
4.259,4225.0184
4.26,4224.8134
4.261,4224.6085
4.262,4224.4035
4.263,4224.1985
4.264,4223.9935
4.265,4223.7885
4.266,4223.5835
4.267,4223.3784
4.268,4223.1734
4.269,4222.9683
4.27,4222.7633
4.271,4222.5582
4.272,4222.3531
4.273,4222.148
4.274,4221.9429
4.275,4221.7378
4.276,4221.5326
4.277,4221.3275
4.278,4221.1223
4.279,4220.9171
4.28,4220.7119
4.281,4220.5067
4.282,4220.3015
4.283,4220.0963
4.284,4219.8911
4.285,4219.6858
4.286,4219.4806
4.287,4219.2753
4.288,4219.07
4.289,4218.8648
4.29,4218.6595
4.291,4218.4542
4.292,4218.2488
4.293,4218.0435
4.294,4217.8381
4.295,4217.6328
4.296,4217.4274
4.297,4217.222
4.298,4217.0167
4.299,4216.8112
4.3,4216.6058
4.301,4216.4004
4.302,4216.195
4.303,4215.9895
4.304,4215.7841
4.305,4215.5786
4.306,4215.3731
4.307,4215.1676
4.308,4214.9621
4.309,4214.7566
4.31,4214.5511
4.311,4214.3455
4.312,4214.14
4.313,4213.9344
4.314,4213.7288
4.315,4213.5233
4.316,4213.3177
4.317,4213.1121
4.318,4212.9064
4.319,4212.7008
4.32,4212.4952
4.321,4212.2895
4.322,4212.0838
4.323,4211.8782
4.324,4211.6725
4.325,4211.4668
4.326,4211.2611
4.327,4211.0554
4.328,4210.8496
4.329,4210.6439
4.33,4210.4381
4.331,4210.2324
4.332,4210.0266
4.333,4209.8208
4.334,4209.615
4.335,4209.4092
4.336,4209.2034
4.337,4208.9975
4.338,4208.7917
4.339,4208.5858
4.34,4208.38
4.341,4208.1741
4.342,4207.9682
4.343,4207.7623
4.344,4207.5564
4.345,4207.3504
4.346,4207.1445
4.347,4206.9386
4.348,4206.7326
4.349,4206.5266
4.35,4206.3207
4.351,4206.1147
4.352,4205.9087
4.353,4205.7027
4.354,4205.4966
4.355,4205.2906
4.356,4205.0845
4.357,4204.8785
4.358,4204.6724
4.359,4204.4663
4.36,4204.2602
4.361,4204.0541
4.362,4203.848
4.363,4203.6419
4.364,4203.4358
4.365,4203.2296
4.366,4203.0234
4.367,4202.8173
4.368,4202.6111
4.369,4202.4049
4.37,4202.1987
4.371,4201.9925
4.372,4201.7862
4.373,4201.58
4.374,4201.3738
4.375,4201.1675
4.376,4200.9612
4.377,4200.7549
4.378,4200.5486
4.379,4200.3423
4.38,4200.136
4.381,4199.9297
4.382,4199.7234
4.383,4199.517
4.384,4199.3106
4.385,4199.1043
4.386,4198.8979
4.387,4198.6915
4.388,4198.4851
4.389,4198.2787
4.39,4198.0722
4.391,4197.8658
4.392,4197.6593
4.393,4197.4529
4.394,4197.2464
4.395,4197.0399
4.396,4196.8334
4.397,4196.6269
4.398,4196.4204
4.399,4196.2139
4.4,4196.0073
4.401,4195.8008
4.402,4195.5942
4.403,4195.3876
4.404,4195.1811
4.405,4194.9745
4.406,4194.7679
4.407,4194.5612
4.408,4194.3546
4.409,4194.148
4.41,4193.9413
4.411,4193.7346
4.412,4193.528
4.413,4193.3213
4.414,4193.1146
4.415,4192.9079
4.416,4192.7012
4.417,4192.4944
4.418,4192.2877
4.419,4192.0809
4.42,4191.8742
4.421,4191.6674
4.422,4191.4606
4.423,4191.2538
4.424,4191.047
4.425,4190.8402
4.426,4190.6334
4.427,4190.4265
4.428,4190.2197
4.429,4190.0128
4.43,4189.8059
4.431,4189.599
4.432,4189.3921
4.433,4189.1852
4.434,4188.9783
4.435,4188.7714
4.436,4188.5644
4.437,4188.3575
4.438,4188.1505
4.439,4187.9436
4.44,4187.7366
4.441,4187.5296
4.442,4187.3226
4.443,4187.1155
4.444,4186.9085
4.445,4186.7015
4.446,4186.4944
4.447,4186.2874
4.448,4186.0803
4.449,4185.8732
4.45,4185.6661
4.451,4185.459
4.452,4185.2519
4.453,4185.0447
4.454,4184.8376
4.455,4184.6305
4.456,4184.4233
4.457,4184.2161
4.458,4184.0089
4.459,4183.8017
4.46,4183.5945
4.461,4183.3873
4.462,4183.1801
4.463,4182.9728
4.464,4182.7656
4.465,4182.5583
4.466,4182.351
4.467,4182.1438
4.468,4181.9365
4.469,4181.7292
4.47,4181.5218
4.471,4181.3145
4.472,4181.1072
4.473,4180.8998
4.474,4180.6925
4.475,4180.4851
4.476,4180.2777
4.477,4180.0703
4.478,4179.8629
4.479,4179.6555
4.48,4179.4481
4.481,4179.2406
4.482,4179.0332
4.483,4178.8257
4.484,4178.6182
4.485,4178.4107
4.486,4178.2032
4.487,4177.9957
4.488,4177.7882
4.489,4177.5807
4.49,4177.3732
4.491,4177.1656
4.492,4176.958
4.493,4176.7505
4.494,4176.5429
4.495,4176.3353
4.496,4176.1277
4.497,4175.9201
4.498,4175.7124
4.499,4175.5048
4.5,4175.2971
4.501,4175.0895
4.502,4174.8818
4.503,4174.6741
4.504,4174.4664
4.505,4174.2587
4.506,4174.051
4.507,4173.8433
4.508,4173.6355
4.509,4173.4278
4.51,4173.22
4.511,4173.0123
4.512,4172.8045
4.513,4172.5967
4.514,4172.3889
4.515,4172.1811
4.516,4171.9732
4.517,4171.7654
4.518,4171.5576
4.519,4171.3497
4.52,4171.1418
4.521,4170.9339
4.522,4170.726
4.523,4170.5181
4.524,4170.3102
4.525,4170.1023
4.526,4169.8944
4.527,4169.6864
4.528,4169.4785
4.529,4169.2705
4.53,4169.0625
4.531,4168.8545
4.532,4168.6465
4.533,4168.4385
4.534,4168.2305
4.535,4168.0224
4.536,4167.8144
4.537,4167.6063
4.538,4167.3983
4.539,4167.1902
4.54,4166.9821
4.541,4166.774
4.542,4166.5659
4.543,4166.3577
4.544,4166.1496
4.545,4165.9415
4.546,4165.7333
4.547,4165.5251
4.548,4165.3169
4.549,4165.1088
4.55,4164.9006
4.551,4164.6923
4.552,4164.4841
4.553,4164.2759
4.554,4164.0676
4.555,4163.8594
4.556,4163.6511
4.557,4163.4428
4.558,4163.2345
4.559,4163.0262
4.56,4162.8179
4.561,4162.6096
4.562,4162.4013
4.563,4162.1929
4.564,4161.9846
4.565,4161.7762
4.566,4161.5678
4.567,4161.3594
4.568,4161.151
4.569,4160.9426
4.57,4160.7342
4.571,4160.5258
4.572,4160.3173
4.573,4160.1089
4.574,4159.9004
4.575,4159.6919
4.576,4159.4834
4.577,4159.2749
4.578,4159.0664
4.579,4158.8579
4.58,4158.6494
4.581,4158.4408
4.582,4158.2323
4.583,4158.0237
4.584,4157.8151
4.585,4157.6065
4.586,4157.3979
4.587,4157.1893
4.588,4156.9807
4.589,4156.7721
4.59,4156.5634
4.591,4156.3548
4.592,4156.1461
4.593,4155.9374
4.594,4155.7287
4.595,4155.52
4.596,4155.3113
4.597,4155.1026
4.598,4154.8939
4.599,4154.6851
4.6,4154.4764
4.601,4154.2676
4.602,4154.0588
4.603,4153.8501
4.604,4153.6413
4.605,4153.4324
4.606,4153.2236
4.607,4153.0148
4.608,4152.806
4.609,4152.5971
4.61,4152.3882
4.611,4152.1794
4.612,4151.9705
4.613,4151.7616
4.614,4151.5527
4.615,4151.3438
4.616,4151.1348
4.617,4150.9259
4.618,4150.7169
4.619,4150.508
4.62,4150.299
4.621,4150.09
4.622,4149.881
4.623,4149.672
4.624,4149.463
4.625,4149.254
4.626,4149.0449
4.627,4148.8359
4.628,4148.6268
4.629,4148.4177
4.63,4148.2086
4.631,4147.9996
4.632,4147.7904
4.633,4147.5813
4.634,4147.3722
4.635,4147.1631
4.636,4146.9539
4.637,4146.7448
4.638,4146.5356
4.639,4146.3264
4.64,4146.1172
4.641,4145.908
4.642,4145.6988
4.643,4145.4896
4.644,4145.2803
4.645,4145.0711
4.646,4144.8618
4.647,4144.6525
4.648,4144.4433
4.649,4144.234
4.65,4144.0247
4.651,4143.8153
4.652,4143.606
4.653,4143.3967
4.654,4143.1873
4.655,4142.978
4.656,4142.7686
4.657,4142.5592
4.658,4142.3498
4.659,4142.1404
4.66,4141.931
4.661,4141.7216
4.662,4141.5121
4.663,4141.3027
4.664,4141.0932
4.665,4140.8838
4.666,4140.6743
4.667,4140.4648
4.668,4140.2553
4.669,4140.0458
4.67,4139.8363
4.671,4139.6267
4.672,4139.4172
4.673,4139.2076
4.674,4138.998
4.675,4138.7885
4.676,4138.5789
4.677,4138.3693
4.678,4138.1597
4.679,4137.95
4.68,4137.7404
4.681,4137.5307
4.682,4137.3211
4.683,4137.1114
4.684,4136.9017
4.685,4136.6921
4.686,4136.4824
4.687,4136.2726
4.688,4136.0629
4.689,4135.8532
4.69,4135.6434
4.691,4135.4337
4.692,4135.2239
4.693,4135.0141
4.694,4134.8043
4.695,4134.5945
4.696,4134.3847
4.697,4134.1749
4.698,4133.9651
4.699,4133.7552
4.7,4133.5454
4.701,4133.3355
4.702,4133.1256
4.703,4132.9157
4.704,4132.7058
4.705,4132.4959
4.706,4132.286
4.707,4132.0761
4.708,4131.8661
4.709,4131.6562
4.71,4131.4462
4.711,4131.2362
4.712,4131.0263
4.713,4130.8163
4.714,4130.6062
4.715,4130.3962
4.716,4130.1862
4.717,4129.9762
4.718,4129.7661
4.719,4129.556
4.72,4129.346
4.721,4129.1359
4.722,4128.9258
4.723,4128.7157
4.724,4128.5055
4.725,4128.2954
4.726,4128.0853
4.727,4127.8751
4.728,4127.665
4.729,4127.4548
4.73,4127.2446
4.731,4127.0344
4.732,4126.8242
4.733,4126.614
4.734,4126.4037
4.735,4126.1935
4.736,4125.9832
4.737,4125.773
4.738,4125.5627
4.739,4125.3524
4.74,4125.1421
4.741,4124.9318
4.742,4124.7215
4.743,4124.5112
4.744,4124.3008
4.745,4124.0905
4.746,4123.8801
4.747,4123.6697
4.748,4123.4594
4.749,4123.249
4.75,4123.0386
4.751,4122.8281
4.752,4122.6177
4.753,4122.4073
4.754,4122.1968
4.755,4121.9864
4.756,4121.7759
4.757,4121.5654
4.758,4121.3549
4.759,4121.1444
4.76,4120.9339
4.761,4120.7233
4.762,4120.5128
4.763,4120.3023
4.764,4120.0917
4.765,4119.8811
4.766,4119.6705
4.767,4119.4599
4.768,4119.2493
4.769,4119.0387
4.77,4118.8281
4.771,4118.6175
4.772,4118.4068
4.773,4118.1961
4.774,4117.9855
4.775,4117.7748
4.776,4117.5641
4.777,4117.3534
4.778,4117.1427
4.779,4116.932
4.78,4116.7212
4.781,4116.5105
4.782,4116.2997
4.783,4116.0889
4.784,4115.8782
4.785,4115.6674
4.786,4115.4566
4.787,4115.2457
4.788,4115.0349
4.789,4114.8241
4.79,4114.6132
4.791,4114.4024
4.792,4114.1915
4.793,4113.9806
4.794,4113.7697
4.795,4113.5588
4.796,4113.3479
4.797,4113.137
4.798,4112.9261
4.799,4112.7151
4.8,4112.5041
4.801,4112.2932
4.802,4112.0822
4.803,4111.8712
4.804,4111.6602
4.805,4111.4492
4.806,4111.2382
4.807,4111.0271
4.808,4110.8161
4.809,4110.605
4.81,4110.394
4.811,4110.1829
4.812,4109.9718
4.813,4109.7607
4.814,4109.5496
4.815,4109.3384
4.816,4109.1273
4.817,4108.9162
4.818,4108.705
4.819,4108.4938
4.82,4108.2827
4.821,4108.0715
4.822,4107.8603
4.823,4107.6491
4.824,4107.4378
4.825,4107.2266
4.826,4107.0153
4.827,4106.8041
4.828,4106.5928
4.829,4106.3815
4.83,4106.1703
4.831,4105.959
4.832,4105.7476
4.833,4105.5363
4.834,4105.325
4.835,4105.1136
4.836,4104.9023
4.837,4104.6909
4.838,4104.4795
4.839,4104.2681
4.84,4104.0567
4.841,4103.8453
4.842,4103.6339
4.843,4103.4225
4.844,4103.211
4.845,4102.9996
4.846,4102.7881
4.847,4102.5766
4.848,4102.3651
4.849,4102.1536
4.85,4101.9421
4.851,4101.7306
4.852,4101.5191
4.853,4101.3075
4.854,4101.096
4.855,4100.8844
4.856,4100.6728
4.857,4100.4613
4.858,4100.2498
4.859,4100.0383
4.86,4099.8267
4.861,4099.6152
4.862,4099.4036
4.863,4099.1921
4.864,4098.9805
4.865,4098.7689
4.866,4098.5573
4.867,4098.3457
4.868,4098.1341
4.869,4097.9224
4.87,4097.7108
4.871,4097.4991
4.872,4097.2875
4.873,4097.0758
4.874,4096.8641
4.875,4096.6524
4.876,4096.4407
4.877,4096.229
4.878,4096.0172
4.879,4095.8055
4.88,4095.5937
4.881,4095.382
4.882,4095.1702
4.883,4094.9584
4.884,4094.7466
4.885,4094.5347
4.886,4094.3229
4.887,4094.1111
4.888,4093.8992
4.889,4093.6874
4.89,4093.4755
4.891,4093.2636
4.892,4093.0517
4.893,4092.8398
4.894,4092.6279
4.895,4092.4159
4.896,4092.204
4.897,4091.992
4.898,4091.7801
4.899,4091.5681
4.9,4091.3561
4.901,4091.1441
4.902,4090.9321
4.903,4090.7201
4.904,4090.508
4.905,4090.296
4.906,4090.0839
4.907,4089.8718
4.908,4089.6598
4.909,4089.4477
4.91,4089.2356
4.911,4089.0234
4.912,4088.8113
4.913,4088.5992
4.914,4088.387
4.915,4088.1749
4.916,4087.9627
4.917,4087.7505
4.918,4087.5383
4.919,4087.3261
4.92,4087.1139
4.921,4086.9016
4.922,4086.6894
4.923,4086.4772
4.924,4086.2649
4.925,4086.0526
4.926,4085.8403
4.927,4085.628
4.928,4085.4157
4.929,4085.2034
4.93,4084.9911
4.931,4084.7787
4.932,4084.5663
4.933,4084.354
4.934,4084.1416
4.935,4083.9292
4.936,4083.7168
4.937,4083.5044
4.938,4083.292
4.939,4083.0795
4.94,4082.8671
4.941,4082.6546
4.942,4082.4422
4.943,4082.2297
4.944,4082.0172
4.945,4081.8047
4.946,4081.5922
4.947,4081.3796
4.948,4081.1671
4.949,4080.9545
4.95,4080.742
4.951,4080.5294
4.952,4080.3168
4.953,4080.1042
4.954,4079.8916
4.955,4079.679
4.956,4079.4664
4.957,4079.2537
4.958,4079.0411
4.959,4078.8284
4.96,4078.6157
4.961,4078.403
4.962,4078.1903
4.963,4077.9776
4.964,4077.7649
4.965,4077.5522
4.966,4077.3394
4.967,4077.1267
4.968,4076.9139
4.969,4076.7011
4.97,4076.4883
4.971,4076.2755
4.972,4076.0627
4.973,4075.8499
4.974,4075.6371
4.975,4075.4242
4.976,4075.2114
4.977,4074.9985
4.978,4074.7856
4.979,4074.5727
4.98,4074.3598
4.981,4074.1469
4.982,4073.934
4.983,4073.7211
4.984,4073.5081
4.985,4073.2952
4.986,4073.0822
4.987,4072.8692
4.988,4072.6562
4.989,4072.4432
4.99,4072.2302
4.991,4072.0172
4.992,4071.8041
4.993,4071.5911
4.994,4071.378
4.995,4071.1649
4.996,4070.9519
4.997,4070.7388
4.998,4070.5257
4.999,4070.3125
5,4070.0994
5.001,4069.8861
5.002,4069.6723
5.003,4069.4586
5.004,4069.2448
5.005,4069.031
5.006,4068.8171
5.007,4068.6033
5.008,4068.3894
5.009,4068.1755
5.01,4067.9615
5.011,4067.7476
5.012,4067.5336
5.013,4067.3196
5.014,4067.1056
5.015,4066.8915
5.016,4066.6774
5.017,4066.4633
5.018,4066.2492
5.019,4066.035
5.02,4065.8209
5.021,4065.6067
5.022,4065.3924
5.023,4065.1782
5.024,4064.9639
5.025,4064.7496
5.026,4064.5353
5.027,4064.321
5.028,4064.1066
5.029,4063.8922
5.03,4063.6778
5.031,4063.4634
5.032,4063.2489
5.033,4063.0345
5.034,4062.82
5.035,4062.6055
5.036,4062.3909
5.037,4062.1764
5.038,4061.9618
5.039,4061.7472
5.04,4061.5325
5.041,4061.3179
5.042,4061.1032
5.043,4060.8885
5.044,4060.6738
5.045,4060.4591
5.046,4060.2443
5.047,4060.0295
5.048,4059.8147
5.049,4059.5999
5.05,4059.3851
5.051,4059.1702
5.052,4058.9553
5.053,4058.7404
5.054,4058.5255
5.055,4058.3105
5.056,4058.0956
5.057,4057.8806
5.058,4057.6656
5.059,4057.4505
5.06,4057.2355
5.061,4057.0204
5.062,4056.8053
5.063,4056.5902
5.064,4056.3751
5.065,4056.1599
5.066,4055.9448
5.067,4055.7296
5.068,4055.5144
5.069,4055.2991
5.07,4055.0839
5.071,4054.8686
5.072,4054.6533
5.073,4054.438
5.074,4054.2227
5.075,4054.0073
5.076,4053.7919
5.077,4053.5766
5.078,4053.3612
5.079,4053.1457
5.08,4052.9303
5.081,4052.7148
5.082,4052.4993
5.083,4052.2838
5.084,4052.0683
5.085,4051.8527
5.086,4051.6372
5.087,4051.4216
5.088,4051.206
5.089,4050.9904
5.09,4050.7747
5.091,4050.5591
5.092,4050.3434
5.093,4050.1277
5.094,4049.912
5.095,4049.6963
5.096,4049.4805
5.097,4049.2648
5.098,4049.049
5.099,4048.8332
5.1,4048.6173
5.101,4048.4015
5.102,4048.1856
5.103,4047.9698
5.104,4047.7539
5.105,4047.538
5.106,4047.322
5.107,4047.1061
5.108,4046.8901
5.109,4046.6741
5.11,4046.4581
5.111,4046.2421
5.112,4046.0261
5.113,4045.81
5.114,4045.5939
5.115,4045.3778
5.116,4045.1617
5.117,4044.9456
5.118,4044.7295
5.119,4044.5133
5.12,4044.2971
5.121,4044.0809
5.122,4043.8647
5.123,4043.6485
5.124,4043.4322
5.125,4043.216
5.126,4042.9997
5.127,4042.7834
5.128,4042.5671
5.129,4042.3507
5.13,4042.1344
5.131,4041.918
5.132,4041.7016
5.133,4041.4852
5.134,4041.2688
5.135,4041.0524
5.136,4040.8359
5.137,4040.6195
5.138,4040.403
5.139,4040.1865
5.14,4039.97
5.141,4039.7534
5.142,4039.5369
5.143,4039.3203
5.144,4039.1037
5.145,4038.8871
5.146,4038.6705
5.147,4038.4539
5.148,4038.2372
5.149,4038.0206
5.15,4037.8039
5.151,4037.5872
5.152,4037.3705
5.153,4037.1537
5.154,4036.937
5.155,4036.7202
5.156,4036.5034
5.157,4036.2867
5.158,4036.0698
5.159,4035.853
5.16,4035.6362
5.161,4035.4193
5.162,4035.2024
5.163,4034.9855
5.164,4034.7686
5.165,4034.5517
5.166,4034.3348
5.167,4034.1178
5.168,4033.9009
5.169,4033.6839
5.17,4033.4669
5.171,4033.2499
5.172,4033.0328
5.173,4032.8158
5.174,4032.5987
5.175,4032.3816
5.176,4032.1645
5.177,4031.9474
5.178,4031.7303
5.179,4031.5132
5.18,4031.296
5.181,4031.0788
5.182,4030.8617
5.183,4030.6445
5.184,4030.4272
5.185,4030.21
5.186,4029.9928
5.187,4029.7755
5.188,4029.5582
5.189,4029.3409
5.19,4029.1236
5.191,4028.9063
5.192,4028.689
5.193,4028.4716
5.194,4028.2542
5.195,4028.0369
5.196,4027.8195
5.197,4027.6021
5.198,4027.3846
5.199,4027.1672
5.2,4026.9497
5.201,4026.7323
5.202,4026.5148
5.203,4026.2973
5.204,4026.0798
5.205,4025.8622
5.206,4025.6447
5.207,4025.4271
5.208,4025.2095
5.209,4024.992
5.21,4024.7744
5.211,4024.5567
5.212,4024.3391
5.213,4024.1215
5.214,4023.9038
5.215,4023.6861
5.216,4023.4684
5.217,4023.2507
5.218,4023.033
5.219,4022.8153
5.22,4022.5975
5.221,4022.3798
5.222,4022.162
5.223,4021.9442
5.224,4021.7264
5.225,4021.5086
5.226,4021.2907
5.227,4021.0729
5.228,4020.855
5.229,4020.6371
5.23,4020.4192
5.231,4020.2013
5.232,4019.9834
5.233,4019.7655
5.234,4019.5475
5.235,4019.3296
5.236,4019.1116
5.237,4018.8936
5.238,4018.6756
5.239,4018.4576
5.24,4018.2395
5.241,4018.0215
5.242,4017.8034
5.243,4017.5854
5.244,4017.3673
5.245,4017.1492
5.246,4016.9311
5.247,4016.7129
5.248,4016.4948
5.249,4016.2766
5.25,4016.0584
5.251,4015.8403
5.252,4015.6221
5.253,4015.4038
5.254,4015.1856
5.255,4014.9674
5.256,4014.7491
5.257,4014.5309
5.258,4014.3126
5.259,4014.0943
5.26,4013.876
5.261,4013.6576
5.262,4013.4393
5.263,4013.221
5.264,4013.0026
5.265,4012.7842
5.266,4012.5658
5.267,4012.3474
5.268,4012.129
5.269,4011.9106
5.27,4011.6921
5.271,4011.4737
5.272,4011.2552
5.273,4011.0367
5.274,4010.8182
5.275,4010.5997
5.276,4010.3812
5.277,4010.1626
5.278,4009.9441
5.279,4009.7255
5.28,4009.5069
5.281,4009.2883
5.282,4009.0697
5.283,4008.8511
5.284,4008.6325
5.285,4008.4138
5.286,4008.1951
5.287,4007.9765
5.288,4007.7578
5.289,4007.5391
5.29,4007.3204
5.291,4007.1016
5.292,4006.8829
5.293,4006.6641
5.294,4006.4454
5.295,4006.2266
5.296,4006.0078
5.297,4005.789
5.298,4005.5702
5.299,4005.3513
5.3,4005.1325
5.301,4004.9136
5.302,4004.6948
5.303,4004.4759
5.304,4004.257
5.305,4004.0381
5.306,4003.8191
5.307,4003.6002
5.308,4003.3812
5.309,4003.1623
5.31,4002.9433
5.311,4002.7243
5.312,4002.5053
5.313,4002.2863
5.314,4002.0673
5.315,4001.8482
5.316,4001.6292
5.317,4001.4101
5.318,4001.191
5.319,4000.9719
5.32,4000.7528
5.321,4000.5337
5.322,4000.3146
5.323,4000.0954
5.324,3999.8762
5.325,3999.6571
5.326,3999.4379
5.327,3999.2187
5.328,3998.9995
5.329,3998.7803
5.33,3998.561
5.331,3998.3418
5.332,3998.1225
5.333,3997.9032
5.334,3997.6839
5.335,3997.4646
5.336,3997.2453
5.337,3997.026
5.338,3996.8067
5.339,3996.5873
5.34,3996.3679
5.341,3996.1486
5.342,3995.9292
5.343,3995.7098
5.344,3995.4904
5.345,3995.2709
5.346,3995.0515
5.347,3994.832
5.348,3994.6126
5.349,3994.3931
5.35,3994.1736
5.351,3993.9541
5.352,3993.7346
5.353,3993.515
5.354,3993.2955
5.355,3993.0759
5.356,3992.8564
5.357,3992.6368
5.358,3992.4172
5.359,3992.1976
5.36,3991.978
5.361,3991.7583
5.362,3991.5387
5.363,3991.319
5.364,3991.0994
5.365,3990.8797
5.366,3990.66
5.367,3990.4403
5.368,3990.2206
5.369,3990.0008
5.37,3989.7811
5.371,3989.5613
5.372,3989.3416
5.373,3989.1218
5.374,3988.902
5.375,3988.6822
5.376,3988.4624
5.377,3988.2425
5.378,3988.0227
5.379,3987.8028
5.38,3987.583
5.381,3987.3631
5.382,3987.1432
5.383,3986.9233
5.384,3986.7034
5.385,3986.4834
5.386,3986.2635
5.387,3986.0435
5.388,3985.8235
5.389,3985.6036
5.39,3985.3836
5.391,3985.1636
5.392,3984.9435
5.393,3984.7235
5.394,3984.5035
5.395,3984.2834
5.396,3984.0633
5.397,3983.8433
5.398,3983.6232
5.399,3983.4031
5.4,3983.1829
5.401,3982.9628
5.402,3982.7427
5.403,3982.5225
5.404,3982.3024
5.405,3982.0822
5.406,3981.862
5.407,3981.6418
5.408,3981.4216
5.409,3981.2013
5.41,3980.9811
5.411,3980.7608
5.412,3980.5406
5.413,3980.3203
5.414,3980.1
5.415,3979.8797
5.416,3979.6594
5.417,3979.4391
5.418,3979.2187
5.419,3978.9984
5.42,3978.778
5.421,3978.5576
5.422,3978.3372
5.423,3978.1168
5.424,3977.8964
5.425,3977.676
5.426,3977.4556
5.427,3977.2351
5.428,3977.0147
5.429,3976.7942
5.43,3976.5737
5.431,3976.3532
5.432,3976.1327
5.433,3975.9122
5.434,3975.6916
5.435,3975.4711
5.436,3975.2505
5.437,3975.0299
5.438,3974.8094
5.439,3974.5888
5.44,3974.3682
5.441,3974.1475
5.442,3973.9269
5.443,3973.7063
5.444,3973.4856
5.445,3973.2649
5.446,3973.0443
5.447,3972.8236
5.448,3972.6029
5.449,3972.3821
5.45,3972.1614
5.451,3971.9407
5.452,3971.7199
5.453,3971.4991
5.454,3971.2784
5.455,3971.0576
5.456,3970.8368
5.457,3970.616
5.458,3970.3951
5.459,3970.1743
5.46,3969.9534
5.461,3969.7326
5.462,3969.5117
5.463,3969.2908
5.464,3969.0699
5.465,3968.849
5.466,3968.6281
5.467,3968.4072
5.468,3968.1862
5.469,3967.9652
5.47,3967.7443
5.471,3967.5233
5.472,3967.3023
5.473,3967.0813
5.474,3966.8603
5.475,3966.6392
5.476,3966.4182
5.477,3966.1971
5.478,3965.9761
5.479,3965.755
5.48,3965.5339
5.481,3965.3128
5.482,3965.0917
5.483,3964.8706
5.484,3964.6494
5.485,3964.4283
5.486,3964.2071
5.487,3963.9859
5.488,3963.7647
5.489,3963.5435
5.49,3963.3223
5.491,3963.1011
5.492,3962.8799
5.493,3962.6586
5.494,3962.4374
5.495,3962.2161
5.496,3961.9948
5.497,3961.7735
5.498,3961.5522
5.499,3961.3309
5.5,3961.1095
5.501,3960.8882
5.502,3960.6668
5.503,3960.4455
5.504,3960.2241
5.505,3960.0027
5.506,3959.7813
5.507,3959.5599
5.508,3959.3385
5.509,3959.117
5.51,3958.8956
5.511,3958.6741
5.512,3958.4526
5.513,3958.2311
5.514,3958.0097
5.515,3957.7881
5.516,3957.5666
5.517,3957.3451
5.518,3957.1235
5.519,3956.902
5.52,3956.6804
5.521,3956.4588
5.522,3956.2372
5.523,3956.0156
5.524,3955.794
5.525,3955.5724
5.526,3955.3507
5.527,3955.1291
5.528,3954.9074
5.529,3954.6857
5.53,3954.4641
5.531,3954.2423
5.532,3954.0206
5.533,3953.7989
5.534,3953.5772
5.535,3953.3554
5.536,3953.1337
5.537,3952.9119
5.538,3952.6901
5.539,3952.4683
5.54,3952.2465
5.541,3952.0247
5.542,3951.8029
5.543,3951.581
5.544,3951.3592
5.545,3951.1373
5.546,3950.9154
5.547,3950.6935
5.548,3950.4716
5.549,3950.2497
5.55,3950.0278
5.551,3949.8058
5.552,3949.5839
5.553,3949.3619
5.554,3949.1399
5.555,3948.918
5.556,3948.696
5.557,3948.474
5.558,3948.2519
5.559,3948.0299
5.56,3947.8079
5.561,3947.5858
5.562,3947.3637
5.563,3947.1416
5.564,3946.9196
5.565,3946.6974
5.566,3946.4753
5.567,3946.2532
5.568,3946.0311
5.569,3945.8089
5.57,3945.5867
5.571,3945.3646
5.572,3945.1424
5.573,3944.9202
5.574,3944.698
5.575,3944.4758
5.576,3944.2535
5.577,3944.0313
5.578,3943.809
5.579,3943.5867
5.58,3943.3645
5.581,3943.1422
5.582,3942.9199
5.583,3942.6975
5.584,3942.4752
5.585,3942.2529
5.586,3942.0305
5.587,3941.8082
5.588,3941.5858
5.589,3941.3634
5.59,3941.141
5.591,3940.9186
5.592,3940.6962
5.593,3940.4737
5.594,3940.2513
5.595,3940.0288
5.596,3939.8064
5.597,3939.5839
5.598,3939.3614
5.599,3939.1389
5.6,3938.9164
5.601,3938.6938
5.602,3938.4713
5.603,3938.2487
5.604,3938.0262
5.605,3937.8036
5.606,3937.581
5.607,3937.3584
5.608,3937.1358
5.609,3936.9132
5.61,3936.6905
5.611,3936.4679
5.612,3936.2452
5.613,3936.0226
5.614,3935.7999
5.615,3935.5772
5.616,3935.3545
5.617,3935.1318
5.618,3934.909
5.619,3934.6863
5.62,3934.4635
5.621,3934.2408
5.622,3934.018
5.623,3933.7952
5.624,3933.5724
5.625,3933.3496
5.626,3933.1268
5.627,3932.9039
5.628,3932.6811
5.629,3932.4582
5.63,3932.2354
5.631,3932.0125
5.632,3931.7896
5.633,3931.5667
5.634,3931.3438
5.635,3931.1208
5.636,3930.8979
5.637,3930.6749
5.638,3930.452
5.639,3930.229
5.64,3930.006
5.641,3929.783
5.642,3929.56
5.643,3929.337
5.644,3929.1139
5.645,3928.8909
5.646,3928.6678
5.647,3928.4448
5.648,3928.2217
5.649,3927.9986
5.65,3927.7755
5.651,3927.5524
5.652,3927.3292
5.653,3927.1061
