type,time,cellADC1,cellADC2,pressureADC1,pressureADC2,kgf1,kgf2,mpa1,mpa2,fov,vov,pov,qd,abort,mov,ign1,ign2,rssi
0,532263.00,8388634.00,8913836.00,100.00,100.00,-3.69,19.83,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,532465.00,8388560.00,8914015.00,99.00,101.00,-3.70,19.83,-0.04,-0.02,0,0,0,0,0,0,0,0,-128
0,532667.00,8388632.00,8913918.00,99.00,100.00,-3.69,19.83,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,532869.00,8388616.00,8914109.00,100.00,100.00,-3.69,19.84,-0.03,-0.03,0,0,0,0,0,0,0,0,-112
0,533072.00,8388637.00,8914210.00,99.00,100.00,-3.69,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,533274.00,8388598.00,8913871.00,100.00,100.00,-3.69,19.83,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,533476.00,8388582.00,8914258.00,99.00,100.00,-3.70,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,533678.00,8388678.00,8914301.00,100.00,100.00,-3.68,19.84,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,533880.00,8388576.00,8914218.00,100.00,100.00,-3.70,19.84,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,534082.00,8388653.00,8914216.00,100.00,100.00,-3.68,19.84,-0.03,-0.03,0,0,0,0,0,0,0,0,-111
0,534284.00,8388624.00,8914031.00,99.00,100.00,-3.69,19.83,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,534487.00,8388599.00,8914328.00,100.00,100.00,-3.69,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,534689.00,8388642.00,8914335.00,99.00,100.00,-3.68,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,534891.00,8388466.00,8914128.00,100.00,101.00,-3.72,19.84,-0.03,-0.02,0,0,0,0,0,0,0,0,-128
0,535093.00,8388594.00,8914354.00,99.00,100.00,-3.70,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,535295.00,8388393.00,8913845.00,100.00,100.00,-3.74,19.83,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,535498.00,8388610.00,8914142.00,99.00,100.00,-3.69,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,535700.00,8388653.00,8914100.00,99.00,100.00,-3.68,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,535902.00,8388504.00,8914068.00,100.00,100.00,-3.72,19.83,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,536104.00,8388329.00,8914219.00,99.00,100.00,-3.75,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,536306.00,8388602.00,8914124.00,99.00,100.00,-3.69,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,536508.00,8388570.00,8914348.00,99.00,100.00,-3.70,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-111
0,536710.00,8388650.00,8914358.00,99.00,100.00,-3.68,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,536913.00,8388585.00,8914221.00,100.00,100.00,-3.70,19.84,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,537115.00,8388609.00,8913922.00,99.00,100.00,-3.69,19.83,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,537317.00,8388622.00,8914439.00,100.00,100.00,-3.69,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-114
0,537519.00,8388596.00,8914232.00,99.00,99.00,-3.69,19.84,-0.04,-0.04,0,0,0,0,0,0,0,0,-128
0,537721.00,8388612.00,8914640.00,99.00,100.00,-3.69,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,537923.00,8388596.00,8914612.00,99.00,100.00,-3.69,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-129
0,538328.00,8388586.00,8914226.00,100.00,100.00,-3.70,19.84,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,538530.00,8388639.00,8914723.00,99.00,100.00,-3.69,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,538732.00,8388585.00,8914543.00,99.00,100.00,-3.70,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,538934.00,8388624.00,8914461.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,539136.00,8388581.00,8914300.00,99.00,100.00,-3.70,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,539339.00,8388597.00,8914463.00,100.00,99.00,-3.69,19.85,-0.03,-0.04,0,0,0,0,0,0,0,0,-112
0,539541.00,8388607.00,8914832.00,99.00,100.00,-3.69,19.87,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,539743.00,8388625.00,8914642.00,100.00,100.00,-3.69,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,539945.00,8388611.00,8914471.00,99.00,101.00,-3.69,19.85,-0.04,-0.02,0,0,0,0,0,0,0,0,-128
0,540147.00,8388608.00,8914290.00,100.00,100.00,-3.69,19.84,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,540349.00,8388663.00,8914711.00,99.00,100.00,-3.68,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,540552.00,8388608.00,8914306.00,99.00,100.00,-3.69,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,540754.00,8388629.00,8914263.00,99.00,101.00,-3.69,19.84,-0.04,-0.02,0,0,0,0,0,0,0,0,-114
0,540956.00,8388581.00,8914376.00,100.00,100.00,-3.70,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-111
0,541158.00,8388606.00,8914498.00,100.00,100.00,-3.69,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,541360.00,8388646.00,8914704.00,99.00,100.00,-3.68,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,541562.00,8388630.00,8914515.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-112
0,541765.00,8388557.00,8914564.00,99.00,100.00,-3.70,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-112
0,541967.00,8388596.00,8914653.00,99.00,100.00,-3.69,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,542169.00,8388665.00,8914428.00,100.00,100.00,-3.68,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,542371.00,8388580.00,8914496.00,99.00,100.00,-3.70,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-112
0,542573.00,8388609.00,8914481.00,98.00,99.00,-3.69,19.85,-0.06,-0.04,0,0,0,0,0,0,0,0,-111
0,542775.00,8388616.00,8914250.00,100.00,100.00,-3.69,19.84,-0.03,-0.03,0,0,0,0,0,0,0,0,-109
0,542978.00,8388627.00,8914199.00,99.00,100.00,-3.69,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-112
0,543180.00,8388665.00,8914438.00,99.00,100.00,-3.68,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,543382.00,8388567.00,8914617.00,100.00,100.00,-3.70,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,543584.00,8388674.00,8914621.00,99.00,100.00,-3.68,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,543786.00,8388591.00,8914542.00,99.00,100.00,-3.70,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,543989.00,8388610.00,8914272.00,100.00,100.00,-3.69,19.84,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,544191.00,8388622.00,8914447.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,544393.00,8388588.00,8914959.00,100.00,100.00,-3.70,19.87,-0.03,-0.03,0,0,0,0,0,0,0,0,-112
0,544595.00,8388624.00,8914256.00,99.00,100.00,-3.69,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,544797.00,8388649.00,8914593.00,99.00,100.00,-3.68,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-110
0,544999.00,8388621.00,8914433.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,545202.00,8388593.00,8914714.00,99.00,100.00,-3.70,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,545404.00,8388615.00,8914353.00,99.00,99.00,-3.69,19.85,-0.04,-0.04,0,0,0,0,0,0,0,0,-128
0,545606.00,8388615.00,8914325.00,99.00,100.00,-3.69,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,545808.00,8388593.00,8914587.00,100.00,100.00,-3.70,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-111
0,546010.00,8388617.00,8914170.00,100.00,100.00,-3.69,19.84,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,546212.00,8388594.00,8914598.00,99.00,100.00,-3.70,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,546415.00,8388627.00,8914461.00,100.00,100.00,-3.69,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,546617.00,8388580.00,8914682.00,100.00,100.00,-3.70,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,546819.00,8388615.00,8914410.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,547021.00,8388593.00,8914453.00,100.00,100.00,-3.70,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,547223.00,8388608.00,8914479.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,547425.00,8388658.00,8914667.00,100.00,100.00,-3.68,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-111
0,547628.00,8388600.00,8914744.00,100.00,101.00,-3.69,19.86,-0.03,-0.02,0,0,0,0,0,0,0,0,-128
0,547830.00,8388643.00,8914540.00,99.00,100.00,-3.68,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,548032.00,8388574.00,8914554.00,99.00,100.00,-3.70,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,548234.00,8388618.00,8914408.00,100.00,100.00,-3.69,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,548436.00,8388634.00,8914440.00,100.00,100.00,-3.69,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,548638.00,8388592.00,8914760.00,99.00,100.00,-3.70,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,548841.00,8388642.00,8914745.00,99.00,100.00,-3.68,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,549043.00,8388585.00,8914766.00,99.00,100.00,-3.70,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,549245.00,8388604.00,8914251.00,99.00,100.00,-3.69,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,549447.00,8388502.00,8914470.00,99.00,100.00,-3.72,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-112
0,549649.00,8388641.00,8914550.00,99.00,100.00,-3.68,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-112
0,549851.00,8388545.00,8914334.00,100.00,100.00,-3.71,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,550054.00,8388430.00,8914407.00,99.00,100.00,-3.73,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,550256.00,8388585.00,8914793.00,99.00,100.00,-3.70,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,550458.00,8388602.00,8914359.00,100.00,100.00,-3.69,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,550660.00,8388584.00,8914287.00,100.00,100.00,-3.70,19.84,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,550862.00,8388643.00,8914609.00,99.00,100.00,-3.68,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,551065.00,8388607.00,8914764.00,100.00,100.00,-3.69,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-114
0,551267.00,8388538.00,8914843.00,100.00,100.00,-3.71,19.87,-0.03,-0.03,0,0,0,0,0,0,0,0,-112
0,551469.00,8388686.00,8914423.00,98.00,100.00,-3.67,19.85,-0.06,-0.03,0,0,0,0,0,0,0,0,-128
0,551671.00,8388584.00,8914416.00,100.00,100.00,-3.70,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-112
0,551873.00,8388638.00,8914849.00,99.00,100.00,-3.69,19.87,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,552076.00,8388627.00,8914893.00,100.00,100.00,-3.69,19.87,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,552278.00,8388601.00,8914497.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,552480.00,8388643.00,8914722.00,99.00,100.00,-3.68,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,552682.00,8388610.00,8914819.00,100.00,100.00,-3.69,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,552884.00,8388627.00,8914777.00,100.00,100.00,-3.69,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,553087.00,8388551.00,8914664.00,99.00,100.00,-3.70,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-114
0,553289.00,8388601.00,8914967.00,99.00,100.00,-3.69,19.87,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,553491.00,8388639.00,8914569.00,100.00,100.00,-3.69,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,553693.00,8388604.00,8914440.00,99.00,99.00,-3.69,19.85,-0.04,-0.04,0,0,0,0,0,0,0,0,-128
0,553895.00,8388628.00,8914519.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,554098.00,8388635.00,8914687.00,100.00,100.00,-3.69,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,554300.00,8388615.00,8914926.00,100.00,100.00,-3.69,19.87,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,554502.00,8388618.00,8914747.00,100.00,99.00,-3.69,19.86,-0.03,-0.04,0,0,0,0,0,0,0,0,-128
0,554704.00,8388610.00,8914628.00,100.00,100.00,-3.69,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-112
0,554906.00,8388619.00,8914817.00,100.00,100.00,-3.69,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,555109.00,8388601.00,8914914.00,99.00,100.00,-3.69,19.87,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,555311.00,8388669.00,8915080.00,100.00,99.00,-3.68,19.88,-0.03,-0.04,0,0,0,0,0,0,0,0,-128
0,555513.00,8388589.00,8914668.00,99.00,99.00,-3.70,19.86,-0.04,-0.04,0,0,0,0,0,0,0,0,-128
0,555715.00,8388601.00,8914572.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,555917.00,8388603.00,8914901.00,99.00,100.00,-3.69,19.87,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,556120.00,8388619.00,8914878.00,100.00,100.00,-3.69,19.87,-0.03,-0.03,0,0,0,0,0,0,0,0,-114
0,556322.00,8388616.00,8914963.00,100.00,100.00,-3.69,19.87,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,556524.00,8388538.00,8914707.00,100.00,100.00,-3.71,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,556726.00,8388621.00,8914451.00,100.00,100.00,-3.69,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,556928.00,8388448.00,8914930.00,99.00,100.00,-3.73,19.87,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,557131.00,8388429.00,8914928.00,99.00,100.00,-3.73,19.87,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,557333.00,8388609.00,8914672.00,100.00,100.00,-3.69,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,557535.00,8388587.00,8914886.00,100.00,100.00,-3.70,19.87,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,557737.00,8388592.00,8914892.00,100.00,100.00,-3.70,19.87,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,557939.00,8388661.00,8914627.00,100.00,100.00,-3.68,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-114
0,558142.00,8388570.00,8914674.00,99.00,100.00,-3.70,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-114
0,558344.00,8388578.00,8914761.00,100.00,101.00,-3.70,19.86,-0.03,-0.02,0,0,0,0,0,0,0,0,-128
0,558546.00,8388631.00,8914629.00,99.00,100.00,-3.69,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,558748.00,8388649.00,8914581.00,100.00,100.00,-3.68,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,558950.00,8388582.00,8914792.00,100.00,100.00,-3.70,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,559152.00,8388605.00,8914588.00,99.00,100.00,-3.69,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,559355.00,8388566.00,8914178.00,100.00,100.00,-3.70,19.84,-0.03,-0.03,0,0,0,0,0,0,0,0,-116
0,559557.00,8388682.00,8914638.00,100.00,100.00,-3.68,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,559759.00,8388589.00,8914834.00,99.00,100.00,-3.70,19.87,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,559961.00,8388659.00,8914574.00,99.00,100.00,-3.68,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,560164.00,8388483.00,8914532.00,100.00,100.00,-3.72,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,560366.00,8388348.00,8914515.00,99.00,100.00,-3.75,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-129
0,560568.00,8388619.00,8914723.00,99.00,100.00,-3.69,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,560770.00,8388601.00,8914696.00,100.00,100.00,-3.69,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,560972.00,8388632.00,8914704.00,100.00,100.00,-3.69,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-114
0,561175.00,8388568.00,8914812.00,100.00,100.00,-3.70,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,561377.00,8388576.00,8914401.00,100.00,100.00,-3.70,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,561579.00,8388305.00,8914504.00,100.00,99.00,-3.76,19.85,-0.03,-0.04,0,0,0,0,0,0,0,0,-128
0,561781.00,8388611.00,8914600.00,99.00,100.00,-3.69,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,561983.00,8388625.00,8914680.00,100.00,100.00,-3.69,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,562186.00,8388598.00,8914776.00,99.00,100.00,-3.69,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,562388.00,8388579.00,8914727.00,99.00,100.00,-3.70,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-129
0,562590.00,8388609.00,8914912.00,99.00,100.00,-3.69,19.87,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,562792.00,8388649.00,8914723.00,100.00,100.00,-3.68,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,562994.00,8388589.00,8914486.00,98.00,100.00,-3.70,19.85,-0.06,-0.03,0,0,0,0,0,0,0,0,-128
0,563197.00,8388627.00,8914976.00,99.00,100.00,-3.69,19.87,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,563399.00,8388599.00,8914501.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,563601.00,8388618.00,8914792.00,99.00,100.00,-3.69,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,563803.00,8388632.00,8914578.00,99.00,100.00,-3.69,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,564005.00,8388597.00,8914763.00,99.00,100.00,-3.69,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,564207.00,8388586.00,8914819.00,99.00,100.00,-3.70,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,564410.00,8388622.00,8914812.00,99.00,100.00,-3.69,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-115
0,564612.00,8388622.00,8914879.00,100.00,100.00,-3.69,19.87,-0.03,-0.03,0,0,0,0,0,0,0,0,-112
0,564814.00,8388489.00,8914906.00,99.00,99.00,-3.72,19.87,-0.04,-0.04,0,0,0,0,0,0,0,0,-128
0,565016.00,8388368.00,8914595.00,99.00,100.00,-3.75,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,565218.00,8388598.00,8914670.00,99.00,100.00,-3.69,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,565421.00,8388612.00,8914457.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,565623.00,8388611.00,8914561.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-112
0,565825.00,8388593.00,8914591.00,99.00,100.00,-3.70,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-112
0,566027.00,8388393.00,8914834.00,99.00,100.00,-3.74,19.87,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,566229.00,8388497.00,8914710.00,99.00,100.00,-3.72,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,566432.00,8388586.00,8914899.00,100.00,99.00,-3.70,19.87,-0.03,-0.04,0,0,0,0,0,0,0,0,-111
0,566634.00,8388273.00,8914430.00,99.00,100.00,-3.77,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,566836.00,8388585.00,8914585.00,100.00,100.00,-3.70,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-112
0,567038.00,8388589.00,8914753.00,99.00,100.00,-3.70,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,567240.00,8388635.00,8914554.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,567443.00,8388634.00,8914680.00,100.00,100.00,-3.69,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-114
0,567645.00,8388615.00,8914833.00,99.00,100.00,-3.69,19.87,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,567847.00,8388584.00,8914816.00,100.00,100.00,-3.70,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-111
0,568049.00,8388405.00,8914918.00,99.00,100.00,-3.74,19.87,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,568251.00,8388555.00,8914775.00,99.00,100.00,-3.70,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,568454.00,8388533.00,8914716.00,100.00,100.00,-3.71,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,568656.00,8388619.00,8914623.00,99.00,100.00,-3.69,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,568858.00,8388368.00,8914811.00,99.00,100.00,-3.75,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,569060.00,8388415.00,8914710.00,100.00,100.00,-3.74,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,569262.00,8388357.00,8914808.00,99.00,100.00,-3.75,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,569465.00,8388577.00,8914461.00,100.00,100.00,-3.70,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,569667.00,8388632.00,8914655.00,100.00,100.00,-3.69,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-112
0,569869.00,8388626.00,8914638.00,100.00,100.00,-3.69,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,570071.00,8388615.00,8914660.00,100.00,100.00,-3.69,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,570273.00,8388618.00,8914888.00,98.00,100.00,-3.69,19.87,-0.06,-0.03,0,0,0,0,0,0,0,0,-128
0,570476.00,8388486.00,8914625.00,100.00,100.00,-3.72,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-112
0,570678.00,8388367.00,8914323.00,99.00,100.00,-3.75,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,570880.00,8388599.00,8914645.00,100.00,100.00,-3.69,19.86,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,571082.00,8388608.00,8914412.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,571284.00,8388650.00,8914587.00,99.00,99.00,-3.68,19.86,-0.04,-0.04,0,0,0,0,0,0,0,0,-128
0,571487.00,8388620.00,8914306.00,99.00,100.00,-3.69,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,571689.00,8388617.00,8914693.00,99.00,100.00,-3.69,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,571891.00,8388629.00,8914415.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,572093.00,8388600.00,8914522.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,572295.00,8388609.00,8914435.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,572497.00,8388628.00,8914441.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,572700.00,8388610.00,8914465.00,99.00,100.00,-3.69,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,572902.00,8388638.00,8914703.00,98.00,100.00,-3.69,19.86,-0.06,-0.03,0,0,0,0,0,0,0,0,-128
0,573104.00,8388590.00,8914339.00,99.00,99.00,-3.70,19.85,-0.04,-0.04,0,0,0,0,0,0,0,0,-128
0,573306.00,8388562.00,8914372.00,99.00,100.00,-3.70,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,573508.00,8388328.00,8914484.00,99.00,100.00,-3.75,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,573711.00,8388629.00,8914455.00,99.00,99.00,-3.69,19.85,-0.04,-0.04,0,0,0,0,0,0,0,0,-128
0,573913.00,8388620.00,8914184.00,100.00,100.00,-3.69,19.84,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,574115.00,8388530.00,8914663.00,99.00,100.00,-3.71,19.86,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,574317.00,8388514.00,8914235.00,99.00,100.00,-3.71,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-114
0,574519.00,8388420.00,8914063.00,100.00,100.00,-3.73,19.83,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,574722.00,8388617.00,8914152.00,99.00,100.00,-3.69,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-112
0,574924.00,8388601.00,8914317.00,99.00,100.00,-3.69,19.84,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,575126.00,8388629.00,8914683.00,99.00,99.00,-3.69,19.86,-0.04,-0.04,0,0,0,0,0,0,0,0,-128
0,575328.00,8388616.00,8914448.00,100.00,100.00,-3.69,19.85,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,575530.00,8388592.00,8914433.00,99.00,100.00,-3.70,19.85,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
